"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Greenville, MS",9.98788889108056e-08,1.63672049344752e-09,0.920529096060945,3.06500462625633e-07,1.74223249309553e-07,1.58895065564301e-16,2.2890594795879e-09,8.20058436497773e-09,0.0618783219690415,6.84491881533408e-07,0.0175913047491665
"Greenville, NC",0.000291810360577445,8.7172918841574e-06,0.0526115471121985,0.0209369255602888,7.93268638588035e-07,1.0878882641578e-06,0.012380324896925,0.000213853530837307,0.0132423734407243,0.00127782414560731,0.899034742504055
"Greenville, OH",0.000139964638854307,0.177069574069175,0.0308284050028869,0.000113008402082965,0.606751227191001,2.39015426412531e-07,0.000500380666234162,0.184339866849011,0.000254154909569298,1.53197358103988e-06,1.64728217749193e-06
"Greenville-Anderson-Mauldin, SC",0.00344488759197465,0.0246112769821057,0.00203158659146891,0.0579937935984645,0.000150959139903162,0.000279773634405774,0.864011039948888,0.0400499313217689,0.000493856898808983,0.00681115957763596,0.000121734714575328
"Greenwood, MS",2.34651078608935e-06,7.79873694016189e-07,0.104572436446872,4.5437579668804e-05,5.21593730187347e-07,1.17979625487414e-14,1.62105053303964e-08,1.0282273431398e-06,0.894884789965686,1.5941266262819e-07,0.00049248417903935
"Greenwood, SC",0.00308651161646108,0.0344065989519801,0.00845087862286682,0.507353043122687,2.13993265903755e-05,6.56154538395038e-06,0.00201504795416757,0.0215193042681674,0.422599625426623,8.51724610626467e-06,0.000532511918966908
"Gulfport-Biloxi-Pascagoula, MS",0.00094527072174027,0.168601054572371,0.00246195432337942,0.679919853035321,0.0009555032503984,0.003775777319908,0.0834524838091272,0.0468804174973729,0.0119354684426576,4.84138887279732e-05,0.00102380313899623
"Guymon, OK",0.977299936798535,1.68801714819992e-08,0.0220414879314828,9.4129396471642e-11,1.20348502740798e-15,5.2955797360007e-08,3.43304614982925e-07,0.000658084389965871,2.87697452015734e-09,2.11461391893072e-08,5.36221877350688e-08
"Hagerstown-Martinsburg, MD-WV",0.0025163515277326,0.321572350636776,0.00554364776609519,0.00923532537907829,0.00673912315910027,0.00547212481315794,0.592267619561361,0.0533645617875058,9.58076207201564e-05,0.00316925977926311,2.3827969209536e-05
"Hammond, LA",0.000535754463627313,0.0318416273057584,0.00806261745148557,0.595868161080171,0.000950789134346326,3.45257442706323e-07,0.025876993784518,0.00481389787920363,0.329364019957341,0.00228793929163557,0.000397854394470145
"Hanford-Corcoran, CA",0.00386120311211387,0.000183444151185617,0.0258169016254552,9.09948107978711e-05,3.96611460509796e-07,2.52136440030728e-09,0.00719950400593969,2.34258046529261e-05,0.000593813855057601,0.962228725525099,1.5879768728401e-06
"Hannibal, MO",0.00201974673388252,0.116026206091116,0.0143615771020377,0.00879311412727639,0.00195911612289577,2.36970993015263e-05,0.00115734716505223,0.851664204634541,0.0039273632177013,1.97320704799355e-07,6.74303854905781e-05
"Harrisburg-Carlisle, PA",0.00052134463848587,0.00239838450117502,0.00222466846969952,0.000733801050373127,0.00118395234707239,3.82830222916843e-05,0.942358723063697,0.0433687797586302,4.14300947438606e-06,0.0071014260965495,6.64940425514001e-05
"Harrison, AR",0.0179089579765738,0.7759964572069,0.040158528631615,0.0432428682311972,8.95826302661383e-05,0.0230909051475816,0.00146694568889839,0.078238392232752,0.0196340267520886,7.22281396087269e-07,0.000172613220730823
"Harrisonburg, VA",0.000939289896989461,0.00129722693514541,0.0257896132626458,0.00844685382302947,0.000520530825777315,0.0404641750363004,0.530717923523218,0.156988622705373,3.72514231727257e-05,6.88345992786628e-05,0.23472967796907
"Hartford-West Hartford-East Hartford, CT",6.1583911111646e-05,0.000102648568401639,0.00451914229694725,7.38705130764707e-05,0.00129820274639233,7.02777656457803e-06,0.934085812229278,0.00222958103277991,6.60808617161378e-07,0.0571497576954001,0.000471712421430739
"Hastings, NE",0.00718491014205259,0.000139769412614663,0.00640954938459298,0.000119340591870567,1.02257955748469e-06,4.38736073547133e-07,0.00160453902646106,0.984431513766269,2.51948323969865e-05,4.34028776861907e-07,8.32874993342394e-05
"Hattiesburg, MS",0.00170413563903965,0.00829271953888829,0.0401881785736482,0.631333186129655,5.88641647101022e-05,0.00223875918696509,0.0244414897319051,0.0126222814647013,0.083248947465719,3.49949074364488e-05,0.195836443197331
"Hays, KS",2.31926967192132e-05,2.41559748473853e-08,0.0134213527330569,6.31590209970758e-06,2.29712159042627e-07,5.13425326593641e-07,0.00121983810234111,0.00342511748019049,6.49437110195897e-07,5.15614248639401e-07,0.981902250740773
"Helena, MT",0.0841098504188944,0.00275402856769073,0.0117811525725971,0.000868203053271092,1.38981026334729e-06,0.0297018281443905,0.485131019006264,0.384927374738881,4.59751958666218e-06,0.00030224397357201,0.000418312194589153
"Helena-West Helena, AR",2.39068040075324e-07,8.81682852705667e-11,0.808840940833296,2.15126574971527e-08,1.98863866505715e-09,2.19839316295345e-21,9.465642762774e-11,2.13568632484887e-09,0.190982482945057,1.9340758683572e-06,0.000174377257931077
"Henderson, NC",0.00109898323687477,0.0134608280566721,0.0414098623227899,0.0677212678445371,2.84248127771893e-05,1.04234467433144e-07,0.00119720146190249,0.000106430348074862,0.871558210789457,0.00330350352496903,0.000115183367478427
"Hermiston-Pendleton, OR",0.00570279970868058,0.852066248380224,0.00285923668963486,0.053459087842874,0.000324376540617444,0.00346864612101392,0.0231573578703578,0.0563237854594506,0.00259271182132099,3.72323284188376e-05,8.51723740706759e-06
"Hickory-Lenoir-Morganton, NC",0.0027949304954259,0.537888702654254,0.00476159929830254,0.0610715767431124,0.00269413324787581,0.00298440621356065,0.363753711394072,0.0179148711084566,0.00127341186203748,0.00483356799969077,2.90889832114917e-05
"Hillsdale, MI",3.72420626233016e-07,0.00332371006822243,0.00197240305715066,0.000114151225461128,0.992795351123547,1.99372066637652e-07,0.000711808257019141,0.00100677456403714,3.52857436776953e-05,3.55130975558832e-06,3.6392858435906e-05
"Hilton Head Island-Bluffton-Beaufort, SC",0.0372607692883988,0.000282625502516942,0.0246230696168204,0.0247352163536665,7.71769657736333e-07,0.000727397400600539,0.486107381455416,0.357045999642447,0.000345660460862137,0.000361469774124981,0.0685096387354891
"Hinesville, GA",0.00539598909889217,0.0270348535107778,0.0543532606075403,0.0114182635197944,9.83260125304298e-06,0.872883542159717,0.0216159203710242,0.000832704222957964,0.000933238763614182,0.00015557163693131,0.00536682350749703
"Hobbs, NM",0.967852944744612,4.73218521340836e-06,0.0320867540057702,1.20163315438573e-09,1.32913464102382e-13,2.6916478989844e-09,3.46576054535714e-07,5.0840169495228e-05,4.22385639906778e-07,3.95577208063473e-06,2.67720269980129e-10
"Holland, MI",6.62804175358582e-07,0.000546271566522967,0.00389652164325258,5.45662521462795e-07,0.991542012219697,1.76229700077473e-08,0.000626276776648748,0.00337969936726858,2.18909873334599e-07,5.29798192432537e-06,2.47544514595568e-06
"Homosassa Springs, FL",0.00189240846778991,0.838936642958108,0.0123668122962726,0.0439206788447126,0.000939424523674868,0.0753489184811993,0.0191227327557217,0.00369147873909853,0.00357848089466455,9.59466182118954e-05,0.000106475420546656
"Hood River, OR",0.377287423007342,0.01159215965487,0.0407932294376318,6.64487360399576e-05,2.00360351822824e-07,0.465994902313327,0.0622570780167752,0.0417395850693802,1.90208861710632e-06,0.000243843441727363,2.32278739378505e-05
"Hot Springs, AR",0.000912942242037868,0.0602537727359422,0.00615936054138661,0.72122572181266,0.000658446937806485,2.69100707938422e-05,0.121290227686074,0.00399340616105618,0.078852984775197,0.00600245364681204,0.000623773390233928
"Houghton, MI",0.000522536329783881,0.00734320183946464,0.186784570136475,0.0153115257116926,0.00132949691253263,0.14267054323222,0.0216225434403733,0.0123679483004985,0.00122630197068977,8.548556595378e-06,0.610812783569674
"Houma-Thibodaux, LA",0.000361957733880752,0.751332430892054,0.00416582753255874,0.0828212216940019,0.0437698731769914,1.53716080560269e-05,0.00830339564183515,0.0926389838693652,0.0165565124750317,1.52236636264722e-05,1.92017125987673e-05
"Houston-The Woodlands-Sugar Land, TX",0.00218308940117792,0.000237757371508057,0.0205042047819747,0.0381309072381548,8.71044276305091e-05,2.96599502457517e-08,0.777595294281139,0.0321351537745271,0.00457445645074176,0.118699059080906,0.00585294353228981
"Hudson, NY",0.00223999088144901,0.210997846472727,0.00444058161817052,0.0159396312627192,0.00455144722563033,0.05222581253294,0.519591920917961,0.189551778332019,6.665343883109e-05,0.000219883109556612,0.000174454207996775
"Huntingdon, PA",0.00848435822304652,0.344729109337621,0.00574621677018507,0.0101992530930092,0.00249347489373176,0.000766413603429491,0.303318100334555,0.323209870146511,0.000192784118808913,0.000850775137522688,9.64434157979602e-06
"Huntington, IN",0.000171348582801497,0.00132589004850097,0.00812935454127935,4.83857987750699e-05,0.00352173260895414,1.41044600392123e-07,0.000665713278258932,0.986083628305961,1.73831897503451e-05,1.01466417890938e-07,3.6321134700323e-05
"Huntington-Ashland, WV-KY-OH",0.000100738679690857,0.81229236774704,0.00874862030095139,0.0232205525910702,0.136178479846973,7.00998227370343e-05,0.00841345492368492,0.00334039216413799,0.0074490838850315,0.000166400380370473,1.98096583128794e-05
"Huntsville, AL",0.000798000674632171,0.0108893078050837,0.00231836453554746,0.160743135039025,0.000683826301493892,0.000736009761344101,0.716412395863965,0.102180978074022,0.00077961576064047,0.000513039705251198,0.00394532647899423
"Huntsville, TX",0.000450493389328619,0.0065705500714411,0.0130370313414372,0.702855778265734,0.000212554370143679,9.25424185323161e-06,0.00779406873661247,0.0197740046084314,0.223917816708287,1.59240218316163e-05,0.0253625242449001
"Huron, SD",0.031604185138506,0.0106731500106036,0.00710500478694981,0.0050074546546307,5.15275392868504e-06,0.00303052866303254,0.0347665555526989,0.907441820446314,0.000108989388314447,4.8515738898732e-06,0.000252307031131117
"Hutchinson, KS",0.00362341095235491,0.0715680920808386,0.00613090650884844,0.0343491014445642,0.000606514185014418,0.00915348329842512,0.0574290222193633,0.815782270775979,0.000471784625610547,3.7155837985672e-06,0.000881698325202829
"Hutchinson, MN",0.00060723118710465,0.00056486142813283,0.0114080205271426,2.17517517872053e-06,0.00096934382871769,5.45433119081601e-09,0.000664137909732302,0.985780233758705,1.80861596929275e-06,9.31436856214205e-07,1.25067812933442e-06
"Idaho Falls, ID",0.00461387417942053,0.000944764280913718,0.0144658592489421,9.67987413801894e-06,1.91715256298189e-07,0.976202162873422,0.000989349589812001,0.00259604296285486,4.72650615044208e-07,3.59106054809002e-07,0.00017724351857026
"Indiana, PA",0.000466539877214023,0.382812370590108,0.00322332659189094,0.490255989244801,0.00602177293892682,0.00612027506884894,0.0680013555133425,0.0317173615108684,0.0105793349723126,4.66584882403083e-05,0.000755015203445836
"Indianapolis-Carmel-Anderson, IN",0.000194654912233876,0.000285947865402569,0.061103318817021,0.00376153041142546,0.0403312347504214,4.14729157883016e-10,0.594497797808658,0.0477786558376057,0.00144887894650775,0.247952473107394,0.0026455071286017
"Indianola, MS",1.63535235387247e-06,5.14590816921297e-07,0.735321178957991,1.4296585841773e-05,9.58578263281139e-07,1.89387421142151e-12,2.03472988916249e-08,2.07451583359553e-07,0.250590321560149,1.85176161459059e-07,0.0140706813976471
"Ionia, MI",2.49032159535547e-06,0.0129457747676022,0.00253727526376626,0.000128560238275224,0.973272758253214,1.69484882720305e-06,0.00219557017118569,0.00887706934390424,1.75511982554515e-05,3.71493624871773e-06,1.75406571254433e-05
"Iowa City, IA",3.05472029453962e-06,9.28991458210206e-11,0.0179441231384468,1.39082431365975e-07,1.10712527987468e-07,2.09271539569856e-11,0.000602061438278143,0.000950744226567296,8.1307734413808e-08,5.53721134494877e-06,0.980494148048548
"Iron Mountain, MI-WI",0.00464585550239261,0.597920338279125,0.00481141012049509,0.017730859194761,0.00178702953786702,0.0238830144629549,0.0621816650169941,0.286698477170179,0.000287210903592037,1.75226098977573e-05,3.66172017408719e-05
"Ithaca, NY",3.3436406023027e-08,2.73788481319733e-12,0.00532049796179969,2.5170786903268e-09,1.23662285614932e-08,7.14640948192448e-11,2.44682839659807e-05,8.21254865241054e-07,2.45968087295261e-09,1.3244866433626e-06,0.99465283715913
"Jackson, MI",5.02980900974542e-08,7.53037395271338e-05,0.00256858520835751,1.83469565874975e-05,0.996750660674262,3.79164932464656e-11,0.000255379204988932,0.000224766238584443,3.91615045536684e-05,2.00925289952334e-05,4.76536081373777e-05
"Jackson, MS",0.00041865416194721,0.0103800118973082,0.00397229919961631,0.819235059963681,0.000537330735270479,6.53060098742127e-06,0.0845705985580669,0.0187326261868,0.0574119519602063,0.000517061874093955,0.00421787486202211
"Jackson, TN",0.000287589045221561,0.147473661428607,0.0041683572288642,0.67503006892919,0.00805563531910209,5.07657572812903e-06,0.0376112341900766,0.0121348259602575,0.114430777671448,0.000564707223009259,0.000238066428495894
"Jackson, WY-ID",3.17504656009964e-13,2.19552112504963e-38,0.999999999999203,3.33420243533564e-48,5.38338764933116e-38,1.42229985871887e-27,9.65869548792075e-31,1.44236666748781e-26,1.20815918228584e-34,1.69318304296313e-22,4.79129453101092e-13
"Jacksonville, FL",0.000747084348357277,0.0023365705569436,0.00266363442196639,0.105957446236901,9.56333809172657e-05,0.000139666193605125,0.865025504627082,0.0103368843881122,0.000920871073622654,0.00751929677648674,0.00425740799600526
"Jacksonville, IL",0.000385770981804076,0.0115226797438658,0.0223001076436424,0.00515111502280288,0.00544514835438168,4.34572153302204e-06,0.0010751662009134,0.950535511890788,0.0023098777331219,9.14516686894345e-08,0.00127018525547792
"Jacksonville, NC",0.000937564315574056,0.00648656151971775,0.0166680607723198,0.00359176052538371,5.89732344465701e-05,0.863297347144566,0.09706012459088,0.00193270472350534,3.97118558233087e-05,0.000166200941802064,0.00976099037598172
"Jacksonville, TX",0.0127004651641338,0.344711752405458,0.014547662697169,0.186545932826948,4.67100409168377e-05,5.50618420774429e-06,0.00129412379784097,0.0308605139263495,0.409252624055823,1.84469700398124e-05,1.62619311133728e-05
"Jamestown, ND",0.0249670501401815,6.39023499376634e-06,0.0149818940807539,5.936663054721e-07,4.17661087145254e-08,4.46549719397625e-08,0.000731672323315377,0.95929918477822,2.68707301632087e-07,6.6538566029774e-07,1.21942621876285e-05
"Jamestown-Dunkirk-Fredonia, NY",0.00482123954683731,0.0325920534392913,0.00486518093872724,0.08848781554346,0.000245541541065654,1.27380087347154e-05,0.0318504552687521,0.830543485352978,0.00633597808514139,1.68006506016287e-05,0.000228711624410904
"Janesville-Beloit, WI",0.000523272999470565,0.0246532047051368,0.00359420890545597,0.0126763794593593,0.00986129470223958,4.43534986760273e-06,0.0405565441809002,0.907444358888998,0.000545010381939534,1.53082171328125e-05,0.00012598220949996
"Jasper, IN",0.00303523195430927,0.0298183304496211,0.0106145599570194,7.5761334121254e-05,0.000777410702173982,1.10358130321452e-05,0.00132564443589738,0.954317997865348,2.13356785976693e-05,4.50479712718436e-07,2.24133016749756e-06
"Jefferson, GA",0.0434124645790198,0.544582400817468,0.0181330054000807,0.00201792044999314,0.000610836902242693,0.00235471403100687,0.180952608117074,0.206250848475221,9.30807248460987e-05,0.00158948556745306,2.63493559476343e-06
"Jefferson City, MO",0.00131126666640653,0.0739934283888544,0.00578709790921185,0.00948653215271267,0.0023776042620374,0.00023086034463953,0.00811889589291001,0.897996518860026,0.000564752297768783,7.02809915308418e-07,0.000132340415517779
"Johnson City, TN",0.000346743856993812,0.414451206969077,0.0031206344857397,0.41361486038312,0.0126033537168764,0.00230972546083149,0.127756309754717,0.0158183247939317,0.00927469196812933,0.000315019442417955,0.000389129168165345
"Johnstown, PA",0.00102575618178589,0.745030168175202,0.00722926410105475,0.0165019152220079,0.0438924187848195,0.000118838318477302,0.15338037500194,0.0283471253128268,0.00103271282586956,0.00343412699721707,7.29907879948394e-06
"Jonesboro, AR",0.000635882243091014,0.0050872005867354,0.0250916539108747,0.617981794705051,0.00068174545690882,2.54883360432653e-05,0.027019120123139,0.104355133324278,0.0900031747984148,1.79502671282735e-05,0.129100856248336
"Joplin, MO",0.000517856690935935,0.219205768511878,0.00446563829871855,0.182058503601329,0.036698930513591,6.09265170490098e-05,0.061417365352811,0.487967306306786,0.00724394638386747,2.39538129458928e-05,0.000339804010088006
