GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,broadband_access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality
43980,"Spencer, IA","Spencer, IA Micro Area",0.76,21.7,11.8,43.73,83,8.47,8.4,3.64,9.8,0.09,7.03,0.0892,11.7,148.728222,0.125,0.97,NA,NA,0.800147052
44020,"Spirit Lake, IA","Spirit Lake, IA Micro Area",0.76,29.5,8.1,43.28,87.3,10.44,8.4,3.64,12.1,0.1,19.33,0.0481,10.2,131.432911,0.142,0.963,0.908555744,0.980098142,1.195851955
44060,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",0.62,28.2,15.3,45.27,82.3,16.83,10.52,52.14,14.1,0.09,12.24,0.0627,14.8648445,327.929299,0.288,0.971,0.73179318,0.956401172,0.794871966
44100,"Springfield, IL","Springfield, IL Metro Area",0.88,33.6,15.4,45.9,84.2,13.42,9.45,10.29,18.48,0,22.81,0.0606,12.9298466,771.645526,0.572,0.962,0.626231401,1.130533094,0.854303586
44140,"Springfield, MA","Springfield, MA Metro Area",0.75,31,16.4,46.77,85,18.81,22.16,56.45,13.64,0.07,8.66,0.071,9.82562075,527.862081,0.09,0.976,0.702110547,0.969057516,0.587827807
44180,"Springfield, MO","Springfield, MO Metro Area",0.8,27.4,16.6,44.86,81.1,14.22,10.45,48.92,15.36,0.01,17.1,0.0927,14.4680805,566.95673,0.37,0.98,0.708271385,1.067026821,0.734475273
44220,"Springfield, OH","Springfield, OH Metro Area",0.68,18.6,16.6,44.22,82.6,14.13,73.04,5.91,15,0.01,18.04,0.0506,15.6,368.245041,0.011,0.979,0.817346103,1.827418729,0.683455882
44260,"Starkville, MS","Starkville, MS Micro Area",0.91,42.6,29.8,53.77,73.5,23.05,8.52,60.8,17.8,0.04,12.8,0.1096,23.6,176.012069,0.264,NA,0.620568702,0.98368942,0.883434725
44300,"State College, PA","State College, PA Metro Area",0.73,43.7,18.4,46.51,73.9,18.51,11.74,70.36,10.3,0.06,13.22,0.0485,13.8,88.6175349,0.154,0.986,0.775607582,1.064481871,0.761628556
44340,"Statesboro, GA","Statesboro, GA Micro Area",0.75,27.9,30.4,49.07,74.3,23.52,9.02,60.8,19.7,0.09,14.49,0.0972,21,184.83128,0.911,0.958,0.715729597,1.03609003,0.681100094
44420,"Staunton-Waynesboro, VA","Staunton-Waynesboro, VA Metro Area",0.84,25.3,11.3,44.15,85.6,13.31,23.5,61.31,6.97,0.03,14.8,0.0495,9.44890286,141.981556,0.093,0.987,0.657974685,0.945637981,0.721433256
44460,"Steamboat Springs, CO","Steamboat Springs, CO Micro Area",0.97,51.6,10.7,46.84,83.3,19.3,4.89,86.55,5.8,0.04,17.88,0.041,11.8,159.398113,0.027,NA,0.652106389,0.889127072,0.643877635
44500,"Stephenville, TX","Stephenville, TX Micro Area",0.78,27.8,22.6,48.49,80.5,22.2,8.38,58.26,14.2,0.13,16.62,0.0412,19.1,151.064763,0.194,0.958,0.808005669,1.52380033,0.589562359
44540,"Sterling, CO","Sterling, CO Micro Area",0.71,19,16.8,45.13,77.6,14.31,11.42,41.17,14.9,0.21,13.92,0.0692,13.1,301.130363,0.138,1.019,0.45976557,0.760172247,0.678012013
44580,"Sterling, IL","Sterling, IL Micro Area",0.83,18.1,11.1,43.09,88.7,10.51,8.66,8.08,14,0,18.4,0.0676,9.1,190.960025,0.203,0.943,0.576156585,1.877170652,0.723798569
44620,"Stevens Point, WI","Stevens Point, WI Micro Area",0.84,31.5,13.1,42.94,82.1,14.51,4.11,25.1,9.1,0.07,20.82,0.0618,10.8,112.866817,0.125,0.969,0.931138453,0.679956135,0.711798144
44660,"Stillwater, OK","Stillwater, OK Micro Area",0.77,36.8,26.3,52.71,74.1,23.4,15.59,44.47,15.5,0.21,16.68,0.0576,19.8,280.014436,0.304,0.98,0.755090038,0.987830147,0.847698432
44700,"Stockton-Lodi, CA","Stockton-Lodi, CA Metro Area",0.41,18.1,17.1,45.5,84.7,25.9,10,33.43,22,0.16,8.74,0.1193,13.3,787.321836,0.052,0.969,0.703475469,0.915272081,0.62275997
44740,"Storm Lake, IA","Storm Lake, IA Micro Area",0.76,20.1,13.7,43.85,83.6,14.67,8.4,3.64,13,0.09,22.03,0.045,8.6,310.958871,0.143,0.969,0.616523147,0.653028071,0.581555136
44780,"Sturgis, MI","Sturgis, MI Micro Area",0.78,15.4,15.7,41.52,85.5,14.1,84.4,10.72,17.7,0.02,16.89,0.0659,11.4,301.220111,0.247,0.965,0.780893208,1.40932055,0.725125164
44860,"Sulphur Springs, TX","Sulphur Springs, TX Micro Area",0.78,17.3,17.9,45.33,81.8,14.76,7.24,25.6,17.9,0.04,27.68,0.0602,18.2,146.7453,0.527,0.96,0.680177267,1.006779054,0.608883048
44900,"Summerville, GA","Summerville, GA Micro Area",0.93,10.1,22.5,45.82,89.9,17.89,8.81,56.88,22.7,0.02,25.26,0.1006,14.9,136.217623,0.014,0.975,0.759312433,2.58700614,0.654567995
44920,"Summit Park, UT","Summit Park, UT Micro Area",0.59,53.5,7.5,49.24,86.6,13.9,5.5,84.48,8.7,0.06,21.35,0.0318,11,138.30563,0.123,0.929,0.565255485,0.984967507,0.541182238
44940,"Sumter, SC","Sumter, SC Metro Area",0.85,19.5,21.1,45.12,84.5,14.74,11.32,55.44,19.2,0.13,14.98,0.1245,18,621.017563,0.08,0.974,0.708975672,0.928911861,0.792959857
44980,"Sunbury, PA","Sunbury, PA Micro Area",0.73,15.4,14.4,43.02,89.4,12.58,15.14,49.98,17.7,0.07,11.15,0.0678,12.8,251.143264,0.198,0.968,0.459290999,1.661554447,0.612562048
45000,"Susanville, CA","Susanville, CA Micro Area",0.69,12.4,14.6,43.12,74.7,16.54,4.57,90.55,18.2,0.1,11.12,0.0943,15.5,586.929954,0.619,NA,0.503870249,0.668902456,0.588287701
45060,"Syracuse, NY","Syracuse, NY Metro Area",0.9,31.1,15.1,45.45,86.2,14.86,26.95,54.41,13.9,0.03,8.98,0.0702,12.2869347,280.391134,0.047,0.961,0.660965526,1.030441264,0.75176218
45140,"Tahlequah, OK","Tahlequah, OK Micro Area",0.91,24,21.1,45.78,85.3,16.32,17.47,43.3,23.8,0.05,10.41,0.0756,17.4,233.56759,0.445,1.034,0.629740607,1.25668297,0.613718756
45180,"Talladega-Sylacauga, AL","Talladega-Sylacauga, AL Micro Area",0.78,13.2,18.7,45.29,87.3,15.58,8.81,52.62,29.39,0,19.98,0.121,18.239495,443.263465,0.236,0.968,0.739300508,1.711558501,0.614474308
45220,"Tallahassee, FL","Tallahassee, FL Metro Area",0.74,37.7,20.2,47.52,77,21.07,10.67,55.67,12.36,0.17,11.19,0.0937,20.8531413,654.880977,0.312,1.002,0.672717062,1.139844657,0.764740571
45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",0.66,28.8,14.6,47.66,83.8,18.51,12.06,50.55,16.37,0.18,10.19,0.0792,14.1153852,355.154783,0.061,0.981,0.728987698,1.159478342,0.749831853
45340,"Taos, NM","Taos, NM Micro Area",0.99,27.7,21.3,49.06,89.2,21.17,6.05,94.6,17.1,0.38,11.72,0.0974,14.8,416.673003,0.488,0.969,0.859769429,0.517867044,0.68889501
45460,"Terre Haute, IN","Terre Haute, IN Metro Area",0.54,19.9,17.8,44.67,82.8,14.72,32.69,17.26,17.37,0,21.25,0.0742,15.855182,162.909441,0.5,0.98,0.683199796,1.745807451,0.796917564
45500,"Texarkana, TX-AR","Texarkana, TX-AR Metro Area",0.77,17.4,18.9,48.34,86.5,15.29,11.75,47.75,21.4,0.03,21.52,0.0831,21.6190489,490.630441,0.395,0.992,0.694780978,1.303645276,0.622286509
45520,"The Dalles, OR","The Dalles, OR Micro Area",0.88,19.8,13.7,42.01,86.1,18.39,11.44,73.56,14.2,0.09,16.58,0.0722,11.8,158.693296,0.193,0.947,0.570304657,1.420450815,0.687036043
45540,"The Villages, FL","The Villages, FL Metro Area",0.87,30.9,9.2,43.38,86.4,11.46,11.12,50.55,14.8,0.16,25.5,0.0791,13.1,212.457668,0.237,NA,0.544820165,0.80391925,0.637615454
45580,"Thomaston, GA","Thomaston, GA Micro Area",0.75,12.9,22.7,47.31,85.4,17.62,11.26,55.26,14.4,0.04,20.41,0.1247,17.8,381.165494,0.016,0.922,0.751670227,2.212743829,0.357729714
45620,"Thomasville, GA","Thomasville, GA Micro Area",0.75,22.2,19.5,49.09,81.2,19.13,21.82,60.8,18.8,0.11,16.95,0.098,18.7,264.486656,0.089,0.986,0.635029694,0.964843868,0.690355785
45660,"Tiffin, OH","Tiffin, OH Micro Area",0.77,15.3,15.2,42.59,84.8,11.35,73.62,5.37,13.6,0.03,17.35,0.0681,12.9,171.925244,0.134,0.978,0.51679882,0.76920356,0.73075874
45700,"Tifton, GA","Tifton, GA Micro Area",0.75,16.8,27.8,48.39,90.8,16.21,25.68,60.8,15.4,0.11,18.16,0.0509,17.9,564.853557,0.142,0.971,0.645462896,1.136253022,0.557109198
45740,"Toccoa, GA","Toccoa, GA Micro Area",0.75,19.6,18.1,48.94,87.4,14.24,9.62,63.95,19.2,0.07,13.83,0.1055,14.2,275.956552,0.047,0.954,0.598642172,1.410404485,0.540811512
45780,"Toledo, OH","Toledo, OH Metro Area",0.72,26.4,17.8,47.75,82.8,15.4,73.62,5.37,16.62,0.03,20.3,0.0857,15.8861677,612.42763,0.092,0.975,0.645995987,1.3214926,0.710221416
45820,"Topeka, KS","Topeka, KS Metro Area",0.87,28.1,12.4,42.22,85.5,12.88,18.31,23.17,12.63,0.03,20.62,0.0609,13.3556099,379.706907,0.514,0.994,0.704382226,1.340344632,0.667499673
45860,"Torrington, CT","Torrington, CT Micro Area",0.84,35,6.8,44.12,90.9,15.92,22.16,56.45,9.2,0.11,8.36,0.0669,9.5,106.295851,0.004,0.975,0.898071261,1.024602447,0.740792633
45900,"Traverse City, MI","Traverse City, MI Micro Area",0.85,32,10.5,44.71,86.7,14.52,67.12,46.4,9.54,0.11,14.98,0.0646,10.2637683,207.932731,0.259,0.969,0.616514951,0.872799053,0.663556917
45940,"Trenton, NJ","Trenton, NJ Metro Area",0.7,41.5,11.3,49.66,86.7,19.17,30.32,31.65,13.9,0.11,19.18,0.086,11,375.288645,0.022,0.979,0.629464933,1.165902877,0.567580512
45980,"Troy, AL","Troy, AL Micro Area",0.82,24.7,26.3,51.69,87.4,15.29,7.35,60.8,23.8,0.09,25.35,0.0973,21.4,564.402035,0.104,0.937,0.59034608,1.115817707,0.758821698
46020,"Truckee-Grass Valley, CA","Truckee-Grass Valley, CA Micro Area",0.59,35.8,12.1,46.39,87.8,21.83,6.16,75.03,9.2,0.15,31.59,0.0878,13.1,264.190054,0.281,0.961,0.89773534,1.142502914,0.760614849
46060,"Tucson, AZ","Tucson, AZ Metro Area",0.56,31.6,18.3,47.25,79.1,20.01,0.38,82.21,14.4,0.32,9.52,0.0921,14.1,470.116359,0.085,0.972,0.73441367,0.970672288,0.656818723
46100,"Tullahoma-Manchester, TN","Tullahoma-Manchester, TN Micro Area",0.76,19.6,14.6,46.49,85.8,13.35,14.03,53.17,19.07,0.03,19.09,0.0755,12.2979529,405.788824,0.322,0.957,0.771812421,1.04062833,0.625665774
46140,"Tulsa, OK","Tulsa, OK Metro Area",0.59,26.9,14.7,46.71,83.4,14.23,17.38,45.75,17.39,0.15,21.55,0.0619,15.8826584,562.289327,0.438,0.96,0.709967304,0.97784538,0.658603648
46180,"Tupelo, MS","Tupelo, MS Micro Area",0.95,19.8,17.4,45.79,84.7,14.99,9.43,60.8,20.81,0.03,34.1,0.0703,15.7480229,17.9123465,0.527,0.972,0.71719667,0.963115024,0.630637729
46220,"Tuscaloosa, AL","Tuscaloosa, AL Metro Area",0.69,27.4,18.4,46.75,83.4,17.6,6.91,58.19,18.52,0.02,19.17,0.0763,18.1092233,370.364327,0.497,0.979,0.67760997,1.175426863,0.652122579
46300,"Twin Falls, ID","Twin Falls, ID Micro Area",0.92,17.9,14.8,41.6,84.4,15.15,14.71,75.36,15.02,0.04,15.62,0.0457,11.8699525,250.04793,0.24,0.944,1.045795611,0.825120751,0.660205801
46340,"Tyler, TX","Tyler, TX Metro Area",0.9,25.2,16.3,46.67,85.1,17.49,6.47,47.75,18.1,0.04,17.7,0.0663,19.2,335.009137,0.238,0.971,0.64219424,1.090810296,0.609662216
46380,"Ukiah, CA","Ukiah, CA Micro Area",0.82,24.8,19.1,49.42,85.2,27.19,29.41,72.42,16,0.1,10.28,0.1095,14.5,640.485807,0.303,0.978,0.79081074,0.998791238,0.628445222
46460,"Union City, TN-KY","Union City, TN-KY Micro Area",0.76,15.5,23.4,46.03,87,13.36,30.58,33.31,19.18,0.03,16.25,0.1079,17.1972196,380.561802,0.293,0.994,0.67405089,0.766363061,0.705743843
46500,"Urbana, OH","Urbana, OH Micro Area",0.77,16.1,11.1,38.62,84.4,10.9,79.18,5.91,13,0.02,15.71,0.051,12,103.731783,0.174,1.006,0.606871482,2.067425819,0.626757089
46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area",0.89,23.2,16.2,44.8,88.1,14.59,25.82,54.41,13.96,0.04,12.92,0.0729,12.0303925,267.965898,0.085,0.976,0.633405413,0.895045168,0.625569363
46620,"Uvalde, TX","Uvalde, TX Micro Area",0.78,15.1,17.9,43.92,87.6,16.3,2.37,69.07,19.8,0.27,14.74,0.064,8.9,267.546271,0.178,0.957,0.075708644,1.311617821,0.651304301
46660,"Valdosta, GA","Valdosta, GA Metro Area",0.77,22.5,25.2,49.92,81.9,19.67,22.26,55.67,18.47,0.1,14.74,0.1177,18.9651368,308.640747,0.36,0.968,0.657277125,0.96293565,0.695483453
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area",0.69,25.6,11.5,42.67,84.6,21.79,8.83,33.43,17.4,0.15,10.46,0.1004,13.7,476.300258,0.075,0.997,0.707381441,1.047576465,0.661288846
46740,"Valley, AL","Valley, AL Micro Area",0.82,13.3,18.8,45.92,88.7,16.07,8.62,55.26,38.5,0.03,19.17,0.0749,19.5,528.999736,0.172,0.943,0.656308299,1.355911714,0.498254967
46780,"Van Wert, OH","Van Wert, OH Micro Area",0.77,16.4,12.7,41.7,87.9,8.85,73.62,5.37,16.9,0.01,20.9,0.0579,11.4,136.818102,0.29,0.93,0.721906948,1.291733196,0.743130169
46820,"Vermillion, SD","Vermillion, SD Micro Area",0.89,49.3,24.7,50.62,64.5,21.84,9.14,4.08,5.2,0.14,17.96,0.0617,16.6,243.465807,0.224,NA,0.837586171,1.2434451,0.731591403
46860,"Vernal, UT","Vernal, UT Micro Area",0.59,14.3,11.6,42.92,86.8,13.11,6.05,90.4,15.5,0.04,16.88,0.0548,15.4,124.097324,0.541,0.912,NA,2.098224422,0.719276676
46980,"Vicksburg, MS","Vicksburg, MS Micro Area",0.91,22.3,27.1,47.09,91.7,16.8,15.39,33.31,19.35,0.04,15.34,0.0893,23.7793747,333.556673,0.72,1.02,0.677251399,1.076515832,0.985357333
47020,"Victoria, TX","Victoria, TX Metro Area",0.94,19.4,14.9,45.55,83.9,14.88,4.21,26.16,20.88,0.18,26.12,0.0576,12.9682998,409.168149,0.033,0.974,0.660780985,1.25415228,0.631767186
47080,"Vidalia, GA","Vidalia, GA Micro Area",0.75,15.8,23.2,50.74,84.8,16.75,15.18,60.8,14.61,0.12,13.38,0.0959,17.7992173,318.181793,0.713,0.959,0.608564981,0.689796546,0.548908838
47180,"Vincennes, IN","Vincennes, IN Micro Area",0.9,16.1,15.6,42.57,81.9,11.37,32.69,18.36,20.2,0.01,18.44,0.0527,13.8,108.979323,0.333,0.971,0.643506441,1.23875054,0.547577284
47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area",0.89,14.4,18.8,45.1,88.3,22.38,28.44,40.15,24.6,0.12,10.53,0.0987,12.9,516.275646,0.062,1.055,0.643725722,1.229742034,0.626105185
47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.8,30.8,12.2,43.55,81.8,17.88,25.18,55.44,12.75,0.14,11.47,0.0726,13.3442953,330.526505,0.111,0.971,0.721852333,1.009516966,0.738663137
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area",0.19,13.8,27.1,46.82,87.3,27.67,0.96,53.59,24.8,0.23,9.85,0.1058,13,381.807643,0.358,0.989,0.692200877,0.972357169,0.568209199
47340,"Wabash, IN","Wabash, IN Micro Area",0.9,18.7,13.3,40.38,84.5,10.89,25.02,8.31,16,0.01,25.51,0.0589,12.1,50.6737303,0.378,0.941,0.664042618,1.8771597,0.810374035
47380,"Waco, TX","Waco, TX Metro Area",0.83,22.1,19.7,47.75,80.4,18.56,8.24,36.48,19.34,0.09,17.26,0.056,19.0233003,405.95809,0.358,0.975,0.653006043,1.107920622,0.622138419
47420,"Wahpeton, ND-MN","Wahpeton, ND-MN Micro Area",0.89,21.7,9.7,40.73,86.9,8.41,16.26,11.23,8.07,0.15,25.12,0.0258,6.98568468,121.437175,0.436,1.008,0.664448066,NA,0.485591713
47460,"Walla Walla, WA","Walla Walla, WA Metro Area",0.89,28.9,14.4,45.74,80.2,16.49,5.15,59.37,15.5,0.08,13.57,0.0656,11.825267,226.594512,0,0.951,0.57152671,1.065593583,0.655939879
47540,"Wapakoneta, OH","Wapakoneta, OH Micro Area",0.77,18.5,9,39.44,88.5,10.58,52.47,5.91,14.3,0,20.1,0.0399,10.5,58.2546895,0.14,0.945,0.792978002,1.434132833,0.88365808
47580,"Warner Robins, GA","Warner Robins, GA Metro Area",0.75,23.8,17.2,44.24,84,15.16,11.26,60.8,14.15,0.09,12.66,0.089,16.0531993,399.056776,0.141,0.928,0.793102284,0.962061058,0.780856462
47620,"Warren, PA","Warren, PA Micro Area",0.88,18.9,13.4,43.6,91.3,10.37,11.63,50.89,16.7,0.04,16.37,0.0579,11.4,185.644351,0.378,0.955,0.932623204,1.763800518,1.006064714
47660,"Warrensburg, MO","Warrensburg, MO Micro Area",0.85,28.4,16.2,40.29,72.6,14.92,9.52,10.22,14,0.03,14.3,0.0727,15.3,191.327114,0.409,0.972,0.836095396,1.073932567,1.014109536
47700,"Warsaw, IN","Warsaw, IN Micro Area",0.79,22.3,11.2,42.02,84.3,10.9,41,8.31,17.8,0.01,21.43,0.0528,10.3,159.281784,0.217,0.953,0.689790475,1.293404451,0.682590527
47780,"Washington, IN","Washington, IN Micro Area",0.94,14.2,13,42.32,88.6,11.83,45.73,30.45,24.6,0.01,51.12,0.069,11.8,161.381179,0.709,0.97,0.793987396,0.943252839,0.706183876
47820,"Washington, NC","Washington, NC Micro Area",1,19.6,19.1,47.26,94.5,14.77,9.32,50.09,19.4,0.17,10.13,0.0545,16.2,297.634866,0.299,0.994,0.640754217,NA,0.534671174
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0.46,49.9,8.3,44.24,84.7,16.33,27.52,50.57,10.62,0.08,11.47,0.0995,8.01583005,316.645169,0.063,0.977,0.70154027,0.90972564,0.621493048
47920,"Washington Court House, OH","Washington Court House, OH Micro Area",0.9,15.8,17.7,44.18,85.5,15.92,73.46,5.91,27.5,0.01,11.76,0.0592,15,216.174753,0.147,0.971,0.802287938,2.145879908,0.842718294
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area",0.61,27.7,14,45.07,83.1,13.52,8.08,3.64,11.58,0.03,16.87,0.0565,13.2333618,461.770562,0.178,0.968,0.58142789,1.170839853,0.723390656
47980,"Watertown, SD","Watertown, SD Micro Area",0.88,21.6,11.7,43.84,83,11.56,14.75,4.52,10.8,0.17,24.63,0.0285,10.7,287.171804,0.151,0.961,0.584998986,1.439052421,0.780444128
48020,"Watertown-Fort Atkinson, WI","Watertown-Fort Atkinson, WI Micro Area",0.85,23.9,9.8,40.26,86.1,12.25,14.76,6.28,9.6,0.02,20.09,0.0469,9,148.00137,0.145,0.998,0.606131412,1.160968006,0.58557324
48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Metro Area",0.95,21.4,14.8,41.96,78.1,14.76,24.2,54.62,14.1,0.01,13.7,0.0936,13,212.635401,0.135,0.96,0.82035488,1.522609503,0.82270417
48100,"Wauchula, FL","Wauchula, FL Micro Area",0.87,10.5,24.5,47.72,92,19.36,10.84,50.55,19.4,0.17,11.65,0.1127,12.9,269.380966,0.085,NA,0.776825157,1.699622339,0.593654956
48140,"Wausau, WI","Wausau, WI Metro Area",0.91,24.5,10.3,44.1,88.1,12.41,6.24,25.1,15,0.08,25.41,0.0478,9.6,115.24238,0.236,0.992,0.81764615,0.862878769,0.577332061
48180,"Waycross, GA","Waycross, GA Micro Area",0.75,13.2,23.5,47.39,86.7,17.6,21.7,50.55,19.31,0.11,13.62,0.0663,16.8606147,438.712977,0.2,0.94,0.702022038,1.358493289,0.759697165
48220,"Weatherford, OK","Weatherford, OK Micro Area",0.99,26.5,15.8,44.71,80.2,16.79,16.27,30.69,15.5,0.39,13.93,0.035,14.2,153.415155,0.554,0.996,0.630567882,0.625943423,0.579824548
48260,"Weirton-Steubenville, WV-OH","Weirton-Steubenville, WV-OH Metro Area",0.48,16.6,15.7,43.63,87.7,11.09,45.84,50.22,22.01,0.03,22.56,0.0704,14.9439273,123.285572,0.209,0.965,0.805644266,1.474311212,0.871356653
48300,"Wenatchee, WA","Wenatchee, WA Metro Area",0.8,23.5,13.1,43.19,87.9,17.46,2.74,64.77,15.72,0.07,11.93,0.0622,9.39379041,130.707655,0.03,0.958,0.52445448,1.13331746,0.622804553
48460,"West Plains, MO","West Plains, MO Micro Area",0.85,15.4,22.9,46.59,85.9,16.29,4.2,48.92,20.9,0.01,15.58,0.0675,16.6,262.588048,0.642,1.01,0.396859557,2.547269281,0.930093436
48540,"Wheeling, WV-OH","Wheeling, WV-OH Metro Area",0.6,20.6,14.3,46.76,90.4,9.27,54.27,50.22,17,0.02,17.94,0.0668,14.1156859,321.051006,0.206,0.966,0.578375225,1.708773247,0.76996043
48580,"Whitewater-Elkhorn, WI","Whitewater-Elkhorn, WI Micro Area",0.86,28.5,12.4,43.28,83.7,17.33,14.76,6.28,13.9,0.02,16.83,0.0644,9.3,85.9540413,0.102,0.977,0.646317109,1.18398736,0.617872942
48620,"Wichita, KS","Wichita, KS Metro Area",0.85,30,13.9,44.68,85.1,13.05,18.77,43.17,12.93,0.15,22.75,0.0521,13.720363,625.231331,0.194,0.958,0.680126378,0.921291119,0.67838132
48660,"Wichita Falls, TX","Wichita Falls, TX Metro Area",0.78,22.1,18,45.87,80.7,14.74,6.13,44.47,19,0.26,21.72,0.0578,18.8127786,352.647636,0.465,0.974,0.697289459,1.075052028,0.690450613
48700,"Williamsport, PA","Williamsport, PA Metro Area",0.93,22.1,14,42.85,86.3,13.9,15.94,62.94,14.4,0.06,13.17,0.0733,13.5,211.991039,0.113,0.951,0.552741866,1.205517837,0.939241641
48780,"Williston, ND","Williston, ND Micro Area",0.82,22.6,9,44.75,79.3,12.96,5.15,53.56,10.8,0.32,36.38,0.0204,7,372.667233,0.201,0.963,0.649999124,2.135304283,0.723614195
48820,"Willmar, MN","Willmar, MN Micro Area",0.9,22.6,11.3,43.15,86.7,12.66,16.77,14.37,10.4,0.12,19.83,0.0385,8.2,175.151936,0.229,0.974,0.424347121,0.700349358,0.590825425
48900,"Wilmington, NC","Wilmington, NC Metro Area",0.87,36.1,17.5,49.01,82.7,19.22,13.98,50.09,15.04,0.12,11.29,0.0814,15.2884549,384.128804,0.102,0.986,0.632220233,1.066439221,0.61461316
48940,"Wilmington, OH","Wilmington, OH Micro Area",0.81,17.5,14.7,44.16,86.2,13.5,73.46,5.91,22,0.01,7.16,0.0659,14.6,81.6254772,0.248,0.969,0.993949109,0.832128169,0.640730712
48980,"Wilson, NC","Wilson, NC Micro Area",0.79,18.8,20.6,45.57,89.1,18.84,8.86,58.03,15.9,0.12,22.4,0.0838,20.8,403.246068,0.017,1.017,0.642288319,1.334566788,0.516145962
49020,"Winchester, VA-WV","Winchester, VA-WV Metro Area",0.81,25.9,8.9,42.02,87.7,13.5,23.77,49.98,16.73,0.04,14.3,0.0543,8.16082444,163.650064,0.343,0.976,0.797195616,1.326989021,0.691411216
49080,"Winnemucca, NV","Winnemucca, NV Micro Area",0.76,15.2,9.1,36.49,84,12.76,5.25,91.67,14.5,0.1,15.65,0.0775,8.8,326.769284,1,0.945,1.259426007,0.706886656,0.729535045
49100,"Winona, MN","Winona, MN Micro Area",0.93,29.6,14.5,43.77,80.3,15.63,9.88,20.79,9.1,0.06,17.86,0.0567,10.3,95.104566,0.154,0.994,0.529894146,0.787395894,0.722909878
49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area",0.61,26.3,17.3,47.65,86.4,15.54,10.23,63.95,16.59,0.08,15.18,0.085,14.6104771,407.904974,0.018,0.991,0.74709681,1.193056951,0.604250959
49220,"Wisconsin Rapids-Marshfield, WI","Wisconsin Rapids-Marshfield, WI Micro Area",0.84,21.1,11.1,42.98,87.6,11.19,6.44,25.1,11.2,0.07,18.18,0.0567,10.1,32.6939843,0.151,0.996,0.777841032,1.230114212,0.732435221
49260,"Woodward, OK","Woodward, OK Micro Area",0.77,19.9,11.7,43.65,81.8,11.2,16.18,58.03,15.2,0.36,53.2,0.043,13.4,233.008813,0.75,0.954,0.82445385,NA,0.586039493
49300,"Wooster, OH","Wooster, OH Micro Area",0.77,21,13,42.03,86.4,13.8,70.54,16.92,11.7,0.04,14.69,0.0427,12,117.567555,0.508,0.952,0.724365515,1.340626955,0.948255431
49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area",0.82,34,11.1,45.11,88.3,16.55,38.71,56.45,11.94,0.08,9.74,0.0695,9.08396053,382.413873,0.013,0.97,0.7146874,1.114264527,0.640994793
49420,"Yakima, WA","Yakima, WA Metro Area",0.67,15.9,19,44.35,86,21.08,3.95,69.19,22,0.09,10.42,0.0835,9.5,272.829723,0,0.978,0.661338532,1.148144215,0.594714157
49460,"Yankton, SD","Yankton, SD Micro Area",0.89,27.5,13.1,49.57,83.4,11.91,10.57,4.08,11.4,0.2,18.96,0.0286,11.4,290.237467,0.107,1.028,0.550231942,1.217939172,0.597452437
49620,"York-Hanover, PA","York-Hanover, PA Metro Area",0.63,23.7,10.3,41.56,86.8,13.28,16.75,45.76,12.8,0.07,56.4,0.0624,10.2,219.868351,0.054,0.969,0.705606011,1.220161235,0.642672134
49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",0.54,21.3,16.7,45.32,88.6,13.07,34.46,16.92,16.54,0.04,14.62,0.0762,15.5140119,250.472394,0.073,0.962,0.657638948,1.343892317,0.730291931
49700,"Yuba City, CA","Yuba City, CA Metro Area",0.51,17,17.5,44.03,83.5,22.83,6.62,53.59,20.42,0.12,7.36,0.1179,15.4878776,379.264839,0.137,0.971,0.87434649,0.901251555,0.648773826
49740,"Yuma, AZ","Yuma, AZ Metro Area",0.65,14.3,19.7,44.43,82.1,19.48,0.36,80.86,22.6,0.23,9.89,0.1246,16.1,330.445895,0.171,0.939,0.796321978,1.302444792,0.649370248
49780,"Zanesville, OH","Zanesville, OH Micro Area",0.77,15.7,16.6,43.81,84.6,13.62,70.54,33.57,15.7,0.02,19.08,0.0758,15.5,183.30131,0.102,0.941,0.869918544,1.134579824,1.249312737
