GEOID,ME,MELSAD,z_AQI,z_Education,z_Poverty,z_Gini,z_Stability,z_SevHous,z_PoorH2OQual,z_AvgLandCOver,z_PoorHealth,z_Water,z_Black,z_Asian,z_Hispanic,z_GHG,z_Unemploy,z_Food,z_Crime,z_Female
40700,"Roseburg, OR","Roseburg, OR Micro Area",0.73,-0.68,-0.12,-0.35,-0.55,0.63,0.41,1.05,1.22,-0.45,4.161475397,0.370576770,0.393700249,-0.42,1.23,0.40,-0.50,-1.296451591
40740,"Roswell, NM","Roswell, NM Micro Area",1.23,-0.45,0.50,0.23,-0.57,0.12,-0.90,1.31,1.37,3.72,1.384457583,-0.116986178,0.010559222,0.10,-0.20,0.29,1.73,-1.079711902
40780,"Russellville, AR","Russellville, AR Micro Area",0.65,-0.35,0.22,0.14,-0.38,-0.17,-0.81,0.74,0.53,-0.77,-0.181888958,-0.132859707,-0.802047740,-0.31,-0.21,0.28,0.30,-0.023960092
40820,"Ruston, LA","Ruston, LA Micro Area",-0.56,1.52,2.00,2.93,-1.88,1.07,-0.42,0.74,1.03,-0.54,-0.040978543,-0.481230766,-1.001422158,0.25,1.05,2.20,0.52,-0.132072065
40860,"Rutland, VT","Rutland, VT Micro Area",0.08,0.81,-0.96,-0.87,1.49,0.81,0.62,0.37,-0.75,-0.51,2.343536770,-0.833725422,2.102580931,-1.08,-0.77,-0.45,-0.81,1.252261858
40900,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area",-3.34,1.08,-0.42,0.30,-0.38,1.79,-0.58,0.33,-0.65,0.52,-0.058915697,-0.664186172,-0.240988968,-0.99,0.69,0.13,0.56,0.120874459
40940,"Safford, AZ","Safford, AZ Micro Area",-0.53,-1.01,0.53,-1.32,-0.64,0.48,-0.90,1.69,0.47,2.42,0.218994032,-1.358215312,0.365109127,-0.71,2.53,0.42,-1.10,-0.931536517
40980,"Saginaw, MI","Saginaw, MI Metro Area",-0.04,-0.21,-0.02,0.35,0.25,0.01,2.30,-1.50,-0.33,-0.11,-0.392461315,0.700853776,0.209213552,-0.24,0.72,0.15,1.80,0.457840092
41060,"St. Cloud, MN","St. Cloud, MN Metro Area",0.82,0.36,-0.68,-0.86,-0.90,-0.48,-0.12,-0.81,-1.15,0.14,-1.107810587,-0.676802617,-0.353274276,-0.14,0.29,-0.86,-0.67,0.628883496
41100,"St. George, UT","St. George, UT Metro Area",-0.16,0.59,-0.54,-0.56,-0.90,0.56,-0.84,1.86,-0.83,0.76,-0.573377211,-0.962646551,-0.787566301,1.06,0.60,0.10,-0.85,-1.602549245
41140,"St. Joseph, MO-KS","St. Joseph, MO-KS Metro Area",-0.77,-0.35,-0.35,-0.58,-0.41,-0.53,-0.55,-1.54,0.54,-0.30,-0.314510988,-0.346489584,0.522755064,1.74,-1.15,0.06,0.34,1.374406545
41180,"St. Louis, MO-IL","St. Louis, MO-IL Metro Area",-2.81,1.19,-0.84,0.37,0.27,-0.32,-0.53,-1.02,-0.55,-0.76,-0.312061378,0.006971570,0.617256622,-0.01,-0.27,0.11,0.84,-0.388622257
41220,"St. Marys, GA","St. Marys, GA Micro Area",-0.24,0.08,-0.77,-0.73,-1.62,-0.24,-0.18,0.21,-0.64,-0.07,0.380731605,-0.867074233,1.162321520,-0.24,-0.06,-0.04,0.06,-3.186957756
41400,"Salem, OH","Salem, OH Micro Area",1.52,-1.04,-0.36,-0.29,0.41,-1.01,2.09,-0.47,0.68,-0.56,-0.643705310,1.025670851,-0.412223777,-0.54,-1.37,0.15,-1.39,-1.122790759
41420,"Salem, OR","Salem, OR Metro Area",0.38,0.14,-0.30,-0.99,-0.45,1.34,-0.16,0.88,-0.32,0.05,1.229552059,-0.423262892,-0.792229625,-0.11,-0.42,-0.60,-0.42,-0.069317255
41460,"Salina, KS","Salina, KS Micro Area",1.04,0.21,-0.83,-0.23,-0.08,-0.30,0.26,-0.59,-0.46,-0.18,-0.323377310,-0.791121683,-1.123546413,-0.08,0.09,-0.26,0.31,0.509141172
41500,"Salinas, CA","Salinas, CA Metro Area",0.71,0.11,-0.47,0.15,0.62,3.73,-0.74,0.43,1.40,0.65,0.651000215,-0.236007659,-0.814062523,-0.99,-0.34,-1.21,0.62,0.974046609
41540,"Salisbury, MD-DE","Salisbury, MD-DE Metro Area",-0.08,0.33,-0.68,-0.10,0.27,0.52,0.46,0.19,-0.39,0.15,-0.197463752,-0.069209641,-0.099791120,-0.53,2.09,-0.59,0.56,0.710673459
41620,"Salt Lake City, UT","Salt Lake City, UT Metro Area",-2.07,1.16,-1.13,-0.75,-0.29,0.12,-0.81,1.83,-0.74,-0.11,-0.037473762,-0.462243597,-0.670785484,-0.66,-0.33,-0.49,0.39,-0.837538448
41660,"San Angelo, TX","San Angelo, TX Metro Area",-0.05,0.09,-0.74,0.46,-1.11,-0.32,-0.96,0.60,0.48,3.36,0.378832407,-0.519008850,-0.325491527,-0.07,3.41,-0.07,0.03,-1.075929219
41700,"San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX Metro Area",-1.03,0.51,-0.39,0.16,-0.43,0.46,-0.87,0.08,-0.03,0.91,0.882131672,-0.131336898,0.171053315,-0.33,-0.77,-0.74,0.89,0.158686237
41740,"San Diego-Carlsbad, CA","San Diego-Carlsbad, CA Metro Area",-4.12,1.66,-0.68,0.38,-0.20,2.50,-0.20,0.85,-0.08,0.62,0.133865875,-0.518251787,-0.493323887,-1.03,-0.71,-0.61,0.11,-0.587700375
41760,"Sandpoint, ID","Sandpoint, ID Micro Area",0.91,-0.06,-0.57,0.05,0.18,1.64,-0.10,1.07,-0.27,0.06,NA,-1.262159952,-0.124223070,-0.54,0.03,0.31,-0.79,-0.930818486
41780,"Sandusky, OH","Sandusky, OH Micro Area",-0.13,-0.06,-0.72,-0.16,0.25,-0.93,3.16,-1.27,0.57,-0.52,-0.206894566,0.600715120,-0.545064634,0.20,0.66,-0.04,-1.04,-0.743266102
41820,"Sanford, NC","Sanford, NC Micro Area",0.00,-0.20,-0.05,-0.53,0.79,-0.07,-0.49,0.51,0.68,0.24,-0.133044907,-0.637916241,-0.743878121,-0.52,-0.12,-0.04,-0.71,0.886554969
41860,"San Francisco-Oakland-Hayward, CA","San Francisco-Oakland-Hayward, CA Metro Area",-1.94,2.80,-1.16,1.10,0.34,2.16,0.29,0.11,-0.45,0.37,-0.269564908,-0.714324265,-0.604961942,-0.93,-0.34,-0.47,1.00,-0.070150010
41940,"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",-1.17,3.01,-1.36,0.29,0.09,2.04,-0.63,0.86,-0.52,0.66,0.320215274,-0.414217209,-0.872589924,-0.96,-0.13,-1.14,-0.24,-0.498580608
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",-2.80,1.27,-0.60,-0.10,-0.80,2.11,-0.74,0.43,-0.90,0.81,-0.079267849,-0.731655695,-0.450136772,-0.82,0.92,-0.40,0.55,-0.431264057
42100,"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA Metro Area",0.49,1.93,-0.47,0.77,0.25,3.04,-0.41,0.86,0.06,0.66,1.378477829,-0.532321880,-1.007029580,-1.10,0.44,-0.53,0.56,-0.102299134
42140,"Santa Fe, NM","Santa Fe, NM Metro Area",0.13,2.11,-0.51,0.98,0.93,1.10,-0.83,1.91,-0.36,3.70,2.007913630,0.080089903,0.011433886,-0.38,-0.81,-0.37,0.10,1.335796090
42200,"Santa Maria-Santa Barbara, CA","Santa Maria-Santa Barbara, CA Metro Area",-0.86,1.19,-0.36,0.91,-1.23,3.59,-0.43,0.52,0.85,0.73,0.333181557,-0.389415816,-0.879934399,-0.96,0.38,-1.08,0.05,0.036874539
42220,"Santa Rosa, CA","Santa Rosa, CA Metro Area",0.59,1.24,-1.07,0.11,0.27,2.15,0.45,0.86,-0.38,0.19,0.015366724,-0.660491251,-0.865021415,-0.95,-0.16,-0.89,0.33,0.426462265
42300,"Sault Ste. Marie, MI","Sault Ste. Marie, MI Micro Area",0.82,-0.26,-0.11,-0.46,-0.71,-0.40,0.87,0.89,-0.29,0.09,-1.521558600,0.333337505,-0.185099746,-0.62,-0.49,0.42,-0.11,1.735433749
42340,"Savannah, GA","Savannah, GA Metro Area",-0.19,0.93,-0.30,0.19,-1.41,0.88,-0.51,0.21,-0.17,0.53,0.166079123,-0.437999609,0.561920646,-0.19,-0.54,0.53,0.39,0.146448632
42380,"Sayre, PA","Sayre, PA Micro Area",1.12,-0.57,-0.84,-0.66,1.40,-0.90,-0.16,0.96,-0.51,-0.31,-0.568181562,-0.392235887,2.889472196,-0.54,1.01,-0.56,-0.70,0.432263734
42420,"Scottsbluff, NE","Scottsbluff, NE Micro Area",1.03,-0.10,-0.71,-0.28,0.34,-0.41,-0.67,0.87,-0.46,1.36,-1.372326921,-1.496264349,-0.711597628,-0.20,1.74,-1.13,-0.63,-0.461682729
42460,"Scottsboro, AL","Scottsboro, AL Micro Area",0.24,-1.09,0.18,-0.04,1.86,-1.44,-0.23,0.31,2.15,-0.75,-0.377201286,1.499855548,-0.181569848,0.78,-0.39,0.01,0.05,-0.213611337
42540,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA Metro Area",-0.36,0.14,-0.42,-0.08,0.67,-0.02,-0.08,0.70,-0.33,-0.12,-0.875694239,-0.234555630,-0.691912002,-0.58,-1.18,-0.41,-0.38,-0.086721657
42620,"Searcy, AR","Searcy, AR Micro Area",-0.53,-0.25,-0.18,0.39,-1.34,-0.32,-0.78,-0.40,0.12,-0.79,-0.185918118,0.234919043,0.202950825,-0.55,2.71,0.64,0.20,-0.002583344
42660,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",-1.26,2.08,-1.11,-0.02,-0.73,0.61,-0.85,1.10,-0.85,0.07,-0.278313995,-0.644269464,-0.399697533,-0.93,-0.85,-0.44,0.17,-0.733010316
42680,"Sebastian-Vero Beach, FL","Sebastian-Vero Beach, FL Metro Area",0.98,0.56,-0.77,2.10,0.18,0.30,-0.50,0.21,0.42,0.37,-0.737074912,0.099614788,-0.197683592,-0.57,0.36,0.10,-0.29,0.521166519
42700,"Sebring, FL","Sebring, FL Metro Area",1.17,-0.67,0.13,0.68,-0.36,0.11,-0.62,0.21,0.99,0.54,0.161841033,1.352465903,0.007148134,-0.82,-0.44,0.29,0.05,0.458024196
42740,"Sedalia, MO","Sedalia, MO Micro Area",0.44,-0.60,-0.09,-0.35,-0.92,0.14,-0.50,-0.78,0.88,-0.59,0.538535054,0.432556437,-0.644697228,0.04,-0.75,-0.04,0.29,1.429023411
42780,"Selinsgrove, PA","Selinsgrove, PA Micro Area",-0.40,-0.62,-0.98,-1.57,0.95,-0.89,-0.38,0.18,-0.66,-0.35,1.994846020,1.898659922,0.658736445,-0.27,-0.96,-0.89,-0.67,-1.841816348
42820,"Selma, AL","Selma, AL Micro Area",0.24,-1.00,2.10,1.39,1.02,1.94,-0.82,0.62,1.63,-0.48,0.416445996,0.815030521,1.751346599,0.59,-0.17,4.24,3.41,0.818323535
42860,"Seneca, SC","Seneca, SC Micro Area",1.12,0.14,0.12,0.84,0.27,-0.15,-0.50,0.74,0.27,-0.22,0.622339360,0.455382658,-0.580441486,-0.27,-0.94,-0.70,0.34,-0.429838627
42900,"Seneca Falls, NY","Seneca Falls, NY Micro Area",0.73,-0.28,-0.90,-0.83,0.13,-0.50,0.95,-0.14,1.35,-0.57,-1.388329561,0.060097132,-0.595599342,-0.48,1.72,-0.89,-0.59,0.741565404
42940,"Sevierville, TN","Sevierville, TN Micro Area",0.23,-0.57,-0.38,-0.81,-0.15,-0.19,0.10,0.64,0.79,-0.36,0.054877081,0.263946161,-0.485880966,-0.45,-0.54,-0.53,0.02,0.276113795
42980,"Seymour, IN","Seymour, IN Micro Area",0.43,-0.81,-0.33,-1.80,0.62,-0.80,1.41,-0.85,0.16,-0.73,-1.038387010,0.854305235,-0.768726485,-0.27,1.19,-0.61,-0.47,-1.515904616
43020,"Shawano, WI","Shawano, WI Micro Area",0.39,-0.82,-0.59,-1.22,0.88,-0.93,-0.40,0.04,-0.63,-0.18,-1.105549612,-0.746999507,0.351782283,-0.02,-1.41,-0.92,-1.29,1.612220486
43060,"Shawnee, OK","Shawnee, OK Micro Area",-0.09,-0.57,-0.12,-0.51,-0.22,-0.47,-0.02,-0.04,0.55,0.82,-0.371361481,-0.132036833,0.203493855,-0.15,-0.02,0.61,0.91,-0.151418216
43100,"Sheboygan, WI","Sheboygan, WI Metro Area",-0.12,0.10,-1.44,-1.55,0.41,-0.97,0.21,-1.56,-1.09,-0.88,-1.204953375,-1.225231968,-0.660697463,0.11,4.05,-1.43,-0.83,0.010613531
43140,"Shelby, NC","Shelby, NC Micro Area",0.00,-0.74,0.31,0.41,1.02,-0.01,-0.22,0.74,0.55,-0.07,-0.351379034,0.071620915,0.806433947,-0.34,-0.25,0.91,-0.66,-0.822463293
43180,"Shelbyville, TN","Shelbyville, TN Micro Area",-0.18,-0.83,-0.14,-0.08,0.25,-0.02,-0.24,-0.11,1.09,-0.62,-0.144508977,0.774766993,0.144909255,-0.43,-0.66,-0.45,0.65,1.466899858
43220,"Shelton, WA","Shelton, WA Micro Area",0.89,-0.59,-0.24,-0.89,-0.69,0.49,-0.76,0.90,0.31,0.28,0.371495226,-0.074406967,-1.273290794,-0.12,0.36,0.01,-0.49,0.446182503
43260,"Sheridan, WY","Sheridan, WY Micro Area",0.64,0.96,-1.65,-1.08,-0.03,-0.77,-0.81,1.40,-0.64,0.80,NA,-1.708641376,-0.717430850,0.43,-0.44,-0.45,-0.87,-0.652555520
43300,"Sherman-Denison, TX","Sherman-Denison, TX Metro Area",-0.05,-0.31,-0.53,-0.33,-0.52,-0.07,-0.51,-0.36,-0.68,-0.08,-0.575900915,-0.203256941,-0.359891933,-0.29,0.64,1.08,-0.20,0.346869490
43320,"Show Low, AZ","Show Low, AZ Micro Area",-0.08,-0.85,1.69,0.73,0.16,2.50,-0.94,1.98,0.19,1.81,0.296397052,1.321950136,0.202332694,-0.52,-1.05,2.17,-0.15,0.562237050
43340,"Shreveport-Bossier City, LA","Shreveport-Bossier City, LA Metro Area",-0.56,0.01,0.58,1.44,0.46,0.16,-0.53,0.74,0.22,-0.60,-0.040688200,0.074315471,0.422600813,0.90,-1.61,1.04,1.52,-0.320322895
43380,"Sidney, OH","Sidney, OH Micro Area",-0.13,-0.67,-1.33,-1.13,0.53,-1.04,2.86,-1.58,0.40,-0.84,-1.203304914,1.408688381,-0.413058833,-0.28,-1.22,-0.67,-1.01,-1.957647588
43420,"Sierra Vista-Douglas, AZ","Sierra Vista-Douglas, AZ Metro Area",-0.68,0.08,0.04,-0.33,-0.76,0.20,-0.92,1.55,0.42,2.72,0.954683205,-0.506671262,-0.219096245,-0.24,0.59,0.15,0.14,0.147193126
43460,"Sikeston, MO","Sikeston, MO Micro Area",0.44,-1.07,0.34,0.24,-0.15,-0.48,-0.63,-0.96,1.27,-0.67,-0.677043722,0.988608303,2.650197852,0.04,-0.35,0.80,3.47,-0.071493039
43500,"Silver City, NM","Silver City, NM Micro Area",1.19,0.46,0.62,0.10,0.23,-0.45,-0.89,1.91,0.46,2.83,-1.949388014,-0.841958442,0.471899431,0.01,1.48,0.23,-1.70,0.507631041
43580,"Sioux City, IA-NE-SD","Sioux City, IA-NE-SD Metro Area",0.11,-0.14,-0.74,-0.74,0.46,-0.90,-0.51,-1.65,-0.64,0.37,-0.569597608,-1.040603624,-1.044025664,-0.46,0.07,-1.08,-0.20,0.018619705
43620,"Sioux Falls, SD","Sioux Falls, SD Metro Area",0.13,1.09,-1.29,-0.72,-0.50,-1.13,-0.44,-1.65,-1.31,0.57,-0.713289914,-0.799563212,-0.465197106,-0.22,0.06,-1.07,0.29,0.644187427
43660,"Snyder, TX","Snyder, TX Micro Area",-0.05,-0.73,-0.75,-1.34,0.32,-1.20,-0.91,0.51,-0.88,3.21,2.930688825,NA,-0.878762943,3.17,-1.58,-0.64,-0.06,0.518482709
43700,"Somerset, KY","Somerset, KY Micro Area",0.63,-0.89,1.10,1.53,0.65,0.53,-0.31,0.31,1.89,-0.51,-1.361929378,0.824140324,2.191577581,0.58,-1.61,0.53,-1.05,0.287808726
43740,"Somerset, PA","Somerset, PA Micro Area",1.07,-0.83,-0.77,-0.99,1.42,-1.06,-0.04,0.71,0.03,-0.58,-0.655968417,-0.053543422,-1.167385233,-0.48,-1.55,-0.42,-1.07,-0.365399872
43760,"Sonora, CA","Sonora, CA Micro Area",-0.74,-0.27,-0.63,0.67,-0.66,1.20,-0.69,1.19,-0.60,0.75,-1.282260026,-1.010938019,-0.134919878,-1.02,-0.08,0.20,0.04,1.290870353
43780,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area",-1.22,0.43,-0.20,0.37,0.27,-0.58,1.78,-1.55,-0.34,-0.67,-0.386084551,0.440301760,-0.176831479,0.01,-0.06,0.07,0.47,-0.182658364
43900,"Spartanburg, SC","Spartanburg, SC Metro Area",-0.46,-0.02,-0.29,0.07,-0.03,-0.39,-0.22,0.40,0.19,-0.10,-0.194521830,-0.590353587,0.079237285,-0.12,0.29,-0.31,0.73,-0.266216436
43940,"Spearfish, SD","Spearfish, SD Micro Area",0.76,0.91,-0.81,-0.70,-1.23,-0.44,-0.86,1.40,-1.18,1.98,-0.906827561,-0.807997398,0.784641991,-0.30,-0.50,-0.75,-0.73,NA
43980,"Spencer, IA","Spencer, IA Micro Area",-0.20,-0.14,-0.90,-0.58,-0.50,-1.75,-0.56,-1.67,-1.24,-0.04,NA,NA,-0.023285359,-1.06,0.49,-0.61,-0.88,-0.097281575
44020,"Spirit Lake, IA","Spirit Lake, IA Micro Area",-0.20,0.75,-1.45,-0.73,0.51,-1.25,-0.56,-1.67,-0.81,0.07,0.566950531,-0.646685893,2.978393067,0.06,-1.03,-1.02,-0.98,-0.387372140
44060,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",-1.22,0.60,-0.38,-0.08,-0.66,0.38,-0.45,0.27,-0.44,-0.03,-0.061710094,-0.837471791,0.366440037,-0.59,-0.49,0.25,0.11,-0.060770842
44100,"Springfield, IL","Springfield, IL Metro Area",0.66,1.22,-0.36,0.13,-0.22,-0.49,-0.51,-1.40,0.38,-0.84,-0.546235774,-0.279416297,0.985960082,0.38,-0.57,-0.28,2.56,-0.448155924
44140,"Springfield, MA","Springfield, MA Metro Area",-0.26,0.92,-0.21,0.42,-0.03,0.88,0.17,0.44,-0.52,-0.20,0.135863915,-0.395100582,-0.794821344,-0.91,-0.18,-1.13,1.21,0.155489244
44180,"Springfield, MO","Springfield, MO Metro Area",0.11,0.51,-0.18,-0.21,-0.94,-0.29,-0.45,0.14,-0.20,-0.82,-0.241105000,-0.570200750,-0.130402926,-0.15,0.62,0.14,1.43,0.317879753
44220,"Springfield, OH","Springfield, OH Metro Area",-0.76,-0.50,-0.18,-0.42,-0.59,-0.31,2.86,-1.58,-0.27,-0.77,0.344747915,1.352746292,-0.502338100,-0.06,-0.94,0.45,0.33,0.272300654
44260,"Starkville, MS","Starkville, MS Micro Area",0.89,2.25,1.79,2.72,-2.72,1.96,-0.55,0.62,0.25,-0.52,-0.166128567,-0.068388043,1.815087153,-0.54,1.25,2.63,-0.73,NA
44300,"State College, PA","State College, PA Metro Area",-0.38,2.38,0.09,0.33,-2.63,0.80,-0.38,1.00,-1.14,-0.37,0.503225115,-0.262333704,0.556660443,-0.50,-1.01,-0.04,-1.21,0.583965817
44340,"Statesboro, GA","Statesboro, GA Micro Area",-0.24,0.57,1.88,1.17,-2.54,2.08,-0.53,0.62,0.60,-0.06,0.138697635,-0.245860261,-0.009146262,-0.38,0.79,1.92,-0.68,-0.606281276
44420,"Staunton-Waynesboro, VA","Staunton-Waynesboro, VA Metro Area",0.36,0.27,-0.98,-0.44,0.11,-0.52,0.24,0.64,-1.76,-0.57,-0.582861934,-0.754139175,0.122955337,-0.35,-0.98,-1.23,-0.92,0.621517594
44460,"Steamboat Springs, CO","Steamboat Springs, CO Micro Area",1.33,3.28,-1.07,0.44,-0.43,1.00,-0.75,1.65,-1.98,-0.53,-0.088606456,-0.948584784,-0.834152625,-0.07,-1.29,-0.59,-0.82,NA
44500,"Stephenville, TX","Stephenville, TX Micro Area",-0.05,0.56,0.71,0.98,-1.09,1.74,-0.56,0.52,-0.42,0.34,0.837611425,0.427086587,-1.166107018,-0.19,-1.29,1.41,-0.87,-0.614804101
44540,"Sterling, CO","Sterling, CO Micro Area",-0.52,-0.45,-0.15,-0.12,-1.76,-0.27,-0.40,-0.17,-0.29,0.98,-1.435845215,-1.454728991,-0.266200153,-0.44,-0.25,-0.23,-0.04,1.974133669
44580,"Sterling, IL","Sterling, IL Micro Area",0.32,-0.55,-1.01,-0.79,0.83,-1.23,-0.55,-1.49,-0.46,-0.85,-0.983848032,1.510798847,-0.252292949,-0.03,-0.31,-1.32,-0.65,-1.244432996
44620,"Stevens Point, WI","Stevens Point, WI Micro Area",0.39,0.98,-0.71,-0.84,-0.71,-0.21,-0.79,-0.81,-1.37,-0.22,0.951984921,-1.470228512,-0.464159664,0.19,-0.52,-0.86,-1.08,-0.138437552
44660,"Stillwater, OK","Stillwater, OK Micro Area",-0.09,1.59,1.27,2.37,-2.58,2.05,-0.18,-0.04,-0.18,1.03,0.256617902,-0.474399177,1.066255136,-0.18,-0.68,1.60,-0.16,0.299131631
44700,"Stockton-Lodi, CA","Stockton-Lodi, CA Metro Area",-2.73,-0.55,-0.11,0.00,-0.10,2.68,-0.48,-0.48,1.03,0.56,0.462104149,-0.573428328,-0.379119382,-0.91,1.61,-0.18,2.65,-0.148767539
44740,"Storm Lake, IA","Storm Lake, IA Micro Area",-0.20,-0.33,-0.62,-0.54,-0.36,-0.17,-0.56,-1.67,-0.64,-0.06,-0.626997463,-1.431143152,-1.113038090,0.30,-1.15,-1.46,0.01,-0.165125224
44780,"Sturgis, MI","Sturgis, MI Micro Area",-0.04,-0.86,-0.32,-1.31,0.09,-0.32,3.46,-1.39,0.23,-0.67,0.294429157,0.387550046,-0.011739219,-0.16,-0.37,-0.70,-0.04,-0.302092139
44860,"Sulphur Springs, TX","Sulphur Springs, TX Micro Area",-0.05,-0.65,0.01,-0.06,-0.78,-0.15,-0.62,-0.79,0.27,-0.53,-0.297833453,-0.534622170,-0.915067265,0.82,-0.58,1.16,-0.89,-0.534486122
44900,"Summerville, GA","Summerville, GA Micro Area",1.03,-1.47,0.70,0.11,1.12,0.64,-0.54,0.46,1.16,-0.66,0.069728823,4.019381511,-0.587754095,0.60,0.91,0.26,-0.95,0.107441031
44920,"Summit Park, UT","Summit Park, UT Micro Area",-1.42,3.50,-1.54,1.23,0.34,-0.37,-0.71,1.56,-1.44,-0.30,-1.138244725,-0.717940686,-1.390306375,0.24,-1.63,-0.80,-0.94,-1.861942511
44940,"Sumter, SC","Sumter, SC Metro Area",0.42,-0.39,0.49,-0.12,-0.15,-0.16,-0.41,0.40,0.51,0.28,0.330891471,-0.449462421,0.917641325,-0.34,1.80,1.11,1.73,0.044950166
44980,"Sunbury, PA","Sunbury, PA Micro Area",-0.40,-0.86,-0.51,-0.82,1.00,-0.71,-0.20,0.18,0.23,-0.25,-1.633645670,0.805682909,-0.897513331,-0.69,-0.30,-0.31,-0.32,-0.200675622
45000,"Susanville, CA","Susanville, CA Micro Area",-0.72,-1.21,-0.48,-0.78,-2.44,0.30,-0.76,1.81,0.33,0.01,-1.294506964,-1.455854069,-1.089273442,-0.69,0.68,0.42,1.54,NA
45060,"Syracuse, NY","Syracuse, NY Metro Area",0.85,0.93,-0.41,-0.02,0.25,-0.13,0.42,0.36,-0.47,-0.63,-0.329776713,-0.408210480,0.451526470,-0.89,-0.21,-0.45,-0.15,-0.513439360
45140,"Tahlequah, OK","Tahlequah, OK Micro Area",0.88,0.12,0.49,0.09,0.04,0.25,-0.08,-0.08,1.37,-0.40,-0.390733647,0.349912986,-0.685614604,-0.76,-0.01,0.94,-0.41,2.634044794
45180,"Talladega-Sylacauga, AL","Talladega-Sylacauga, AL Micro Area",-0.02,-1.12,0.13,-0.07,0.51,0.06,-0.54,0.29,2.41,-0.83,0.243849750,1.130109411,-0.768781180,0.12,1.67,1.17,0.75,-0.204435722
45220,"Tallahassee, FL","Tallahassee, FL Metro Area",-0.33,1.69,0.35,0.66,-1.90,1.45,-0.44,0.41,-0.76,0.64,0.008832072,0.118713329,0.840480081,-0.68,0.66,1.88,1.92,1.256808972
45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",-0.90,0.67,-0.48,0.71,-0.31,0.80,-0.37,0.21,-0.02,0.75,0.074345623,-0.223219317,0.227401241,-0.78,0.12,0.05,0.26,0.337743035
45340,"Taos, NM","Taos, NM Micro Area",1.46,0.55,0.52,1.17,0.95,1.48,-0.68,1.97,0.12,2.59,1.444527814,-1.339748598,0.086109622,-0.64,0.80,0.23,0.60,-0.153931436
45460,"Terre Haute, IN","Terre Haute, IN Metro Area",-1.76,-0.35,0.00,-0.27,-0.55,-0.16,0.72,-1.12,0.17,-0.87,-0.345251466,1.181656185,0.303199215,0.23,-0.06,0.52,-0.80,0.298531511
45500,"Texarkana, TX-AR","Texarkana, TX-AR Metro Area",-0.09,-0.63,0.16,0.93,0.32,-0.02,-0.38,0.10,0.92,-0.63,-0.114159832,0.361211938,-0.643472090,0.26,0.27,2.09,1.01,0.841448790
45520,"The Dalles, OR","The Dalles, OR Micro Area",0.65,-0.36,-0.62,-1.15,0.23,0.77,-0.40,1.13,-0.42,-0.10,-0.561457501,0.514414635,-0.555398434,-0.19,-0.14,-0.59,-0.83,-1.075635199
45540,"The Villages, FL","The Villages, FL Metro Area",0.60,0.91,-1.29,-0.70,0.30,-0.99,-0.42,0.21,-0.31,0.61,-1.132478570,-1.114982971,-0.610331200,0.62,0.12,-0.23,-0.53,NA
45580,"Thomaston, GA","Thomaston, GA Micro Area",-0.24,-1.15,0.73,0.60,0.06,0.58,-0.41,0.40,-0.38,-0.50,0.044742520,4.745166000,-2.572096562,0.16,1.81,1.05,0.40,-2.148597059
45620,"Thomasville, GA","Thomasville, GA Micro Area",-0.24,-0.08,0.25,1.18,-0.92,0.96,0.15,0.62,0.44,0.09,-0.104600819,-0.561166004,0.020388915,-0.16,0.82,1.30,-0.24,0.589646190
45660,"Tiffin, OH","Tiffin, OH Micro Area",-0.13,-0.87,-0.39,-0.96,-0.08,-1.02,2.89,-1.60,-0.53,-0.58,-1.376166974,-1.147227592,-0.369303214,-0.12,-0.29,-0.29,-0.75,0.241584231
45700,"Tifton, GA","Tifton, GA Micro Area",-0.24,-0.70,1.49,0.95,1.33,0.22,0.35,0.62,-0.20,0.11,-0.137332997,0.132926673,-1.213418720,-0.05,-0.93,1.08,1.42,-0.068821914
45740,"Toccoa, GA","Toccoa, GA Micro Area",-0.24,-0.38,0.04,1.13,0.53,-0.28,-0.50,0.74,0.51,-0.22,-0.720654536,1.165036192,-1.558701331,-0.44,1.10,0.07,-0.18,-0.774790070
45780,"Toledo, OH","Toledo, OH Metro Area",-0.45,0.40,0.00,0.74,-0.55,0.01,2.89,-1.60,0.03,-0.60,-0.403853706,0.384908645,-0.110676215,0.15,0.36,0.53,1.68,0.117787791
45820,"Topeka, KS","Topeka, KS Metro Area",0.58,0.59,-0.81,-1.08,0.09,-0.63,-0.04,-0.89,-0.71,-0.62,-0.265357082,0.253795033,-0.530175372,0.18,-0.55,-0.16,0.39,0.922158613
