GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,Broadband % population without access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality,,,,
45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",0.66,28.80,14.60,47.66,83.80,18.51,12.06,50.55,16.37,0.18,10.19,0.0792,14.1153852,355.1547827,0.06,0.980521226,0.875743870,0.8916224527,1.473793919,,,,
45340,"Taos, NM","Taos, NM Micro Area",0.99,27.70,21.30,49.06,89.20,21.17,6.05,94.60,17.10,0.38,11.72,0.0974,14.8,416.6730029,0.49,0.968977708,1.190629689,0.8650995394,0.864169547,,,,
45460,"Terre Haute, IN","Terre Haute, IN Metro Area",0.54,19.90,17.80,44.67,82.80,14.72,32.69,17.26,17.37,0.00,21.25,0.0742,15.85518195,162.9094405,0.50,0.979600619,0.779314961,0.9058510608,2.240855168,,,,
45500,"Texarkana, TX-AR","Texarkana, TX-AR Metro Area",0.77,17.40,18.90,48.34,86.50,15.29,11.75,47.75,21.40,0.03,21.52,0.0831,21.61904892,490.6304409,0.40,0.992347213,0.832422846,0.7281442650,1.792893062,,,,
45520,"The Dalles, OR","The Dalles, OR Micro Area",0.88,19.80,13.70,42.01,86.10,18.39,11.44,73.56,14.20,0.09,16.58,0.0722,11.8,158.6932962,0.19,0.947337977,0.729627981,0.7446772338,1.876541650,,,,
45540,"The Villages, FL","The Villages, FL Metro Area",0.87,30.90,9.20,43.38,86.40,11.46,11.12,50.55,14.80,0.16,25.50,0.0791,13.1,212.4576678,0.24,NA,0.598399858,0.7343653908,0.986891456,,,,
45580,"Thomaston, GA","Thomaston, GA Micro Area",0.75,12.90,22.70,47.31,85.40,17.62,11.26,55.26,14.40,0.04,20.41,0.1247,17.8,381.1654941,0.02,0.922147014,0.868940688,0.3661076493,4.186529562,,,,
45620,"Thomasville, GA","Thomasville, GA Micro Area",0.75,22.20,19.50,49.09,81.20,19.13,21.82,60.80,18.80,0.11,16.95,0.0980,18.7,264.4866555,0.09,0.9864354,0.834619633,0.8527626109,1.289275214,,,,
45660,"Tiffin, OH","Tiffin, OH Micro Area",0.77,15.30,15.20,42.59,84.80,11.35,73.62,5.37,13.60,0.03,17.35,0.0681,12.9,171.9252444,0.13,0.978263612,0.542397070,0.7796105683,0.969285911,,,,
45700,"Tifton, GA","Tifton, GA Micro Area",0.75,16.80,27.80,48.39,90.80,16.21,25.68,60.80,15.40,0.11,18.16,0.0509,17.9,564.8535565,0.14,0.970975907,0.827097349,0.6211552933,1.668249433,,,,
45740,"Toccoa, GA","Toccoa, GA Micro Area",0.75,19.60,18.10,48.94,87.40,14.24,9.62,63.95,19.20,0.07,13.83,0.1055,14.2,275.9565515,0.05,0.95440121,0.693042417,0.5563396955,2.231780661,,,,
45780,"Toledo, OH","Toledo, OH Metro Area",0.72,26.40,17.80,47.75,82.80,15.40,73.62,5.37,16.62,0.03,20.30,0.0857,15.88616773,612.42763,0.09,0.975357124,0.765847398,0.8281593888,1.805831451,,,,
45820,"Topeka, KS","Topeka, KS Metro Area",0.87,28.10,12.40,42.22,85.50,12.88,18.31,23.17,12.63,0.03,20.62,0.0609,13.35560993,379.7069071,0.51,0.994242116,0.797675737,0.7494120447,1.734243491,,,,
45860,"Torrington, CT","Torrington, CT Micro Area",0.84,35.00,6.80,44.12,90.90,15.92,22.16,56.45,9.20,0.11,8.36,0.0669,9.5,106.295851,0.00,0.975002619,1.094789910,0.8464209817,1.280549122,,,,
45900,"Traverse City, MI","Traverse City, MI Micro Area",0.85,32.00,10.50,44.71,86.70,14.52,67.12,46.40,9.54,0.11,14.98,0.0646,10.26376832,207.9327313,0.26,0.969394112,0.667525845,0.7145570459,1.082633663,,,,
45940,"Trenton, NJ","Trenton, NJ Metro Area",0.70,41.50,11.30,49.66,86.70,19.17,30.32,31.65,13.90,0.11,19.18,0.0860,11,375.2886447,0.02,0.978765226,0.802865453,0.7026725756,1.785817057,,,,
45980,"Troy, AL","Troy, AL Micro Area",0.82,24.70,26.30,51.69,87.40,15.29,7.35,60.80,23.80,0.09,25.35,0.0973,21.4,564.4020349,0.10,0.937326858,0.767222548,1.0293184420,1.703465527,,,,
46020,"Truckee-Grass Valley, CA","Truckee-Grass Valley, CA Micro Area",0.59,35.80,12.10,46.39,87.80,21.83,6.16,75.03,9.20,0.15,31.59,0.0878,13.1,264.1900543,0.28,0.960684735,1.068337398,0.8488355662,1.338496704,,,,
46060,"Tucson, AZ","Tucson, AZ Metro Area",0.56,31.60,18.30,47.25,79.10,20.01,0.38,82.21,14.40,0.32,9.52,0.0921,14.1,470.116359,0.09,0.97170707,0.975158825,0.8148619743,1.404980039,,,,
46100,"Tullahoma-Manchester, TN","Tullahoma-Manchester, TN Micro Area",0.76,19.60,14.60,46.49,85.80,13.35,14.03,53.17,19.07,0.03,19.09,0.0755,12.29795285,405.7888244,0.32,0.957495644,0.873609770,0.6831841753,1.315662085,,,,
46140,"Tulsa, OK","Tulsa, OK Metro Area",0.59,26.90,14.70,46.71,83.40,14.23,17.38,45.75,17.39,0.15,21.55,0.0619,15.88265838,562.2893274,0.44,0.959755422,0.839213733,0.7473901669,1.217116304,,,,
46180,"Tupelo, MS","Tupelo, MS Micro Area",0.95,19.80,17.40,45.79,84.70,14.99,9.43,60.80,20.81,0.03,34.10,0.0703,15.74802293,17.91234646,0.53,0.971546413,0.840815615,0.6928358528,1.147213071,,,,
46220,"Tuscaloosa, AL","Tuscaloosa, AL Metro Area",0.69,27.40,18.40,46.75,83.40,17.60,6.91,58.19,18.52,0.02,19.17,0.0763,18.10922327,370.3643266,0.50,0.97919363,0.838348164,0.7724602006,1.742768925,,,,
46300,"Twin Falls, ID","Twin Falls, ID Micro Area",0.92,17.90,14.80,41.60,84.40,15.15,14.71,75.36,15.02,0.04,15.62,0.0457,11.86995246,250.0479299,0.24,0.943859684,1.307822812,0.7094367473,0.960766102,,,,
46340,"Tyler, TX","Tyler, TX Metro Area",0.90,25.20,16.30,46.67,85.10,17.49,6.47,47.75,18.10,0.04,17.70,0.0663,19.2,335.0091366,0.24,0.970988826,0.766536234,0.6984611848,1.532599901,,,,
46380,"Ukiah, CA","Ukiah, CA Micro Area",0.82,24.80,19.10,49.42,85.20,27.19,29.41,72.42,16.00,0.10,10.28,0.1095,14.5,640.4858068,0.30,0.978049092,0.900155211,0.7230122892,1.287892643,,,,
46460,"Union City, TN-KY","Union City, TN-KY Micro Area",0.76,15.50,23.40,46.03,87.00,13.36,30.58,33.31,19.18,0.03,16.25,0.1079,17.19721956,380.5618024,0.29,0.994169776,0.774990104,0.8410838892,0.839621707,,,,
46500,"Urbana, OH","Urbana, OH Micro Area",0.77,16.10,11.10,38.62,84.40,10.90,79.18,5.91,13.00,0.02,15.71,0.0510,12,103.7317829,0.17,1.006006415,0.616933528,0.7063667621,2.506382787,,,,
46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area",0.89,23.20,16.20,44.80,88.10,14.59,25.82,54.41,13.96,0.04,12.92,0.0729,12.03039254,267.9658978,0.08,0.975828918,0.737914975,0.7361253402,1.138147371,,,,
46620,"Uvalde, TX","Uvalde, TX Micro Area",0.78,15.10,17.90,43.92,87.60,16.30,2.37,69.07,19.80,0.27,14.74,0.0640,8.9,267.5462708,0.18,0.956561734,0.124744968,0.8636261774,2.384685739,,,,
46660,"Valdosta, GA","Valdosta, GA Metro Area",0.77,22.50,25.20,49.92,81.90,19.67,22.26,55.67,18.47,0.10,14.74,0.1177,18.96513679,308.640747,0.36,0.968163933,0.831761115,0.8949133014,1.293195056,,,,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area",0.69,25.60,11.50,42.67,84.60,21.79,8.83,33.43,17.40,0.15,10.46,0.1004,13.7,476.3002582,0.08,0.996956382,0.869229124,0.7841539523,1.341300121,,,,
46740,"Valley, AL","Valley, AL Micro Area",0.82,13.30,18.80,45.92,88.70,16.07,8.62,55.26,38.50,0.03,19.17,0.0749,19.5,528.9997362,0.17,0.943054587,0.798130201,0.5374987295,1.989984343,,,,
46780,"Van Wert, OH","Van Wert, OH Micro Area",0.77,16.40,12.70,41.70,87.90,8.85,73.62,5.37,16.90,0.01,20.90,0.0579,11.4,136.8181021,0.29,0.930312707,0.791846516,0.8243832496,1.660172769,,,,
46820,"Vermillion, SD","Vermillion, SD Micro Area",0.89,49.30,24.70,50.62,64.50,21.84,9.14,4.08,5.20,0.14,17.96,0.0617,16.6,243.4658074,0.22,NA,1.088036341,0.8129259684,1.720182297,,,,
46860,"Vernal, UT","Vernal, UT Micro Area",0.59,14.30,11.60,42.92,86.80,13.11,6.05,90.40,15.50,0.04,16.88,0.0548,15.4,124.097324,0.54,0.911941857,NA,0.7951474173,2.632597022,,,,
46980,"Vicksburg, MS","Vicksburg, MS Micro Area",0.91,22.30,27.10,47.09,91.70,16.80,15.39,33.31,19.35,0.04,15.34,0.0893,23.77937471,333.5566729,0.72,1.020254435,0.944339535,1.4727414210,1.661134772,,,,
47020,"Victoria, TX","Victoria, TX Metro Area",0.94,19.40,14.90,45.55,83.90,14.88,4.21,26.16,20.88,0.18,26.12,0.0576,12.96829978,409.1681485,0.03,0.974115417,0.818419292,0.7749427666,1.913530237,,,,
47080,"Vidalia, GA","Vidalia, GA Micro Area",0.75,15.80,23.20,50.74,84.80,16.75,15.18,60.80,14.61,0.12,13.38,0.0959,17.79921732,318.1817926,0.71,0.958585512,0.742333298,0.6152008246,0.793625025,,,,
47180,"Vincennes, IN","Vincennes, IN Micro Area",0.90,16.10,15.60,42.57,81.90,11.37,32.69,18.36,20.20,0.01,18.44,0.0527,13.8,108.9793226,0.33,0.970751227,0.685867167,0.5750832008,1.395146247,,,,
47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area",0.89,14.40,18.80,45.10,88.30,22.38,28.44,40.15,24.60,0.12,10.53,0.0987,12.9,516.2756457,0.06,1.055005579,0.804622985,0.7660853888,1.783847551,,,,
47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.80,30.80,12.20,43.55,81.80,17.88,25.18,55.44,12.75,0.14,11.47,0.0726,13.34429525,330.5265047,0.11,0.971073864,0.896867177,0.9165947459,1.339571041,,,,
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area",0.19,13.80,27.10,46.82,87.30,27.67,0.96,53.59,24.80,0.23,9.85,0.1058,13,381.8076433,0.36,0.988808281,1.036338320,0.7760396511,1.572252532,,,,
47340,"Wabash, IN","Wabash, IN Micro Area",0.90,18.70,13.30,40.38,84.50,10.89,25.02,8.31,16.00,0.01,25.51,0.0589,12.1,50.67373028,0.38,0.941274173,0.664196043,0.9023490306,2.427807548,,,,
47380,"Waco, TX","Waco, TX Metro Area",0.83,22.10,19.70,47.75,80.40,18.56,8.24,36.48,19.34,0.09,17.26,0.0560,19.02330031,405.9580895,0.36,0.975039048,0.814376581,0.7356095940,1.675291645,,,,
47420,"Wahpeton, ND-MN","Wahpeton, ND-MN Micro Area",0.89,21.70,9.70,40.73,86.90,8.41,16.26,11.23,8.07,0.15,25.12,0.0258,6.985684675,121.4371748,0.44,1.008400309,0.669200889,0.4984026169,NA,,,,
47460,"Walla Walla, WA","Walla Walla, WA Metro Area",0.89,28.90,14.40,45.74,80.20,16.49,5.15,59.37,15.50,0.08,13.57,0.0656,11.82526697,226.5945116,0.00,0.950849036,0.682484068,0.7422281617,1.359007120,,,,
47540,"Wapakoneta, OH","Wapakoneta, OH Micro Area",0.77,18.50,9.00,39.44,88.50,10.58,52.47,5.91,14.30,0.00,20.10,0.0399,10.5,58.2546895,0.14,0.944958067,0.882485887,1.0062887500,1.736993466,,,,
47580,"Warner Robins, GA","Warner Robins, GA Metro Area",0.75,23.80,17.20,44.24,84.00,15.16,11.26,60.80,14.15,0.09,12.66,0.0890,16.05319926,399.0567762,0.14,0.928368229,0.993294936,0.9651792844,1.260590111,,,,
47620,"Warren, PA","Warren, PA Micro Area",0.88,18.90,13.40,43.60,91.30,10.37,11.63,50.89,16.70,0.04,16.37,0.0579,11.4,185.6443512,0.38,0.954622072,1.126508708,1.1751967370,2.155281910,,,,
47660,"Warrensburg, MO","Warrensburg, MO Micro Area",0.85,28.40,16.20,40.29,72.60,14.92,9.52,10.22,14.00,0.03,14.30,0.0727,15.3,191.3271144,0.41,0.971880698,0.969672418,1.2293056130,1.389536358,,,,
47700,"Warsaw, IN","Warsaw, IN Micro Area",0.79,22.30,11.20,42.02,84.30,10.90,41.00,8.31,17.80,0.01,21.43,0.0528,10.3,159.281784,0.22,0.952793939,0.750322548,0.7359740318,1.626518270,,,,
47780,"Washington, IN","Washington, IN Micro Area",0.94,14.20,13.00,42.32,88.60,11.83,45.73,30.45,24.60,0.01,51.12,0.0690,11.8,161.3811793,0.71,0.9698386,0.935901692,0.7783137794,1.294509505,,,,
47820,"Washington, NC","Washington, NC Micro Area",1.00,19.60,19.10,47.26,94.50,14.77,9.32,50.09,19.40,0.17,10.13,0.0545,16.2,297.6348658,0.30,0.994101258,0.758833541,0.6047007165,NA,,,,
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0.46,49.90,8.30,44.24,84.70,16.33,27.52,50.57,10.62,0.08,11.47,0.0995,8.015830048,316.6451686,0.06,0.976684276,0.957173426,0.8185526375,1.363213472,,,,
47920,"Washington Court House, OH","Washington Court House, OH Micro Area",0.90,15.80,17.70,44.18,85.50,15.92,73.46,5.91,27.50,0.01,11.76,0.0592,15,216.1747529,0.15,0.97098027,0.803692654,0.9277316190,2.543417547,,,,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area",0.61,27.70,14.00,45.07,83.10,13.52,8.08,3.64,11.58,0.03,16.87,0.0565,13.23336178,461.7705624,0.18,0.967935391,0.644651496,0.8085955348,1.452281387,,,,
47980,"Watertown, SD","Watertown, SD Micro Area",0.88,21.60,11.70,43.84,83.00,11.56,14.75,4.52,10.80,0.17,24.63,0.0285,10.7,287.1718037,0.15,0.961479966,0.589131286,0.8271804888,1.701565885,,,,
48020,"Watertown-Fort Atkinson, WI","Watertown-Fort Atkinson, WI Micro Area",0.85,23.90,9.80,40.26,86.10,12.25,14.76,6.28,9.60,0.02,20.09,0.0469,9,148.0013699,0.15,0.997977001,0.641770468,0.6166042390,1.445893742,,,,
48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Metro Area",0.95,21.40,14.80,41.96,78.10,14.76,24.20,54.62,14.10,0.01,13.70,0.0936,13,212.6354006,0.14,0.960155492,0.984308925,0.9966825683,2.085635053,,,,
48100,"Wauchula, FL","Wauchula, FL Micro Area",0.87,10.50,24.50,47.72,92.00,19.36,10.84,50.55,19.40,0.17,11.65,0.1127,12.9,269.3809662,0.09,NA,1.050108429,0.7201327308,2.629530651,,,,
48140,"Wausau, WI","Wausau, WI Metro Area",0.91,24.50,10.30,44.10,88.10,12.41,6.24,25.10,15.00,0.08,25.41,0.0478,9.6,115.2423796,0.24,0.992113863,0.948559717,0.6147013243,1.017679715,,,,
48180,"Waycross, GA","Waycross, GA Micro Area",0.75,13.20,23.50,47.39,86.70,17.60,21.70,50.55,19.31,0.11,13.62,0.0663,16.86061474,438.7129769,0.20,0.940081453,0.857312908,0.9207506315,2.197630098,,,,
48220,"Weatherford, OK","Weatherford, OK Micro Area",0.99,26.50,15.80,44.71,80.20,16.79,16.27,30.69,15.50,0.39,13.93,0.0350,14.2,153.4151548,0.55,0.996054802,0.717823202,0.6216451513,0.765815070,,,,
48260,"Weirton-Steubenville, WV-OH","Weirton-Steubenville, WV-OH Metro Area",0.48,16.60,15.70,43.63,87.70,11.09,45.84,50.22,22.01,0.03,22.56,0.0704,14.94392727,123.2855724,0.21,0.965201617,0.926961703,1.0357921100,1.864394762,,,,
48300,"Wenatchee, WA","Wenatchee, WA Metro Area",0.80,23.50,13.10,43.19,87.90,17.46,2.74,64.77,15.72,0.07,11.93,0.0622,9.393790408,130.7076548,0.03,0.957680006,0.571432299,0.7018496478,1.537297543,,,,
48460,"West Plains, MO","West Plains, MO Micro Area",0.85,15.40,22.90,46.59,85.90,16.29,4.20,48.92,20.90,0.01,15.58,0.0675,16.6,262.5880479,0.64,1.0096036,0.399603666,1.1716904710,3.463810091,,,,
48540,"Wheeling, WV-OH","Wheeling, WV-OH Metro Area",0.60,20.60,14.30,46.76,90.40,9.27,54.27,50.22,17.00,0.02,17.94,0.0668,14.11568593,321.0510059,0.21,0.9662388,0.622302043,0.8834686959,2.179243645,,,,
48580,"Whitewater-Elkhorn, WI","Whitewater-Elkhorn, WI Micro Area",0.86,28.50,12.40,43.28,83.70,17.33,14.76,6.28,13.90,0.02,16.83,0.0644,9.3,85.9540413,0.10,0.977333662,0.749567863,0.6567044874,1.504789231,,,,
48620,"Wichita, KS","Wichita, KS Metro Area",0.85,30.00,13.90,44.68,85.10,13.05,18.77,43.17,12.93,0.15,22.75,0.0521,13.72036296,625.231331,0.19,0.958000682,0.791840308,0.7717535342,1.115250295,,,,
48660,"Wichita Falls, TX","Wichita Falls, TX Metro Area",0.78,22.10,18.00,45.87,80.70,14.74,6.13,44.47,19.00,0.26,21.72,0.0578,18.81277855,352.6476361,0.46,0.973983775,0.822982253,0.7942598880,1.407858484,,,,
48700,"Williamsport, PA","Williamsport, PA Metro Area",0.93,22.10,14.00,42.85,86.30,13.90,15.94,62.94,14.40,0.06,13.17,0.0733,13.5,211.9910388,0.11,0.951241584,0.606022640,1.1535005080,1.516069417,,,,
48780,"Williston, ND","Williston, ND Micro Area",0.82,22.60,9.00,44.75,79.30,12.96,5.15,53.56,10.80,0.32,36.38,0.0204,7,372.6672326,0.20,0.963214983,0.677358750,0.8136081998,2.674230634,,,,
48820,"Willmar, MN","Willmar, MN Micro Area",0.90,22.60,11.30,43.15,86.70,12.66,16.77,14.37,10.40,0.12,19.83,0.0385,8.2,175.1519355,0.23,0.974481108,0.439289116,0.6435816103,0.828731429,,,,
48900,"Wilmington, NC","Wilmington, NC Metro Area",0.87,36.10,17.50,49.01,82.70,19.22,13.98,50.09,15.04,0.12,11.29,0.0814,15.28845486,384.1288038,0.10,0.985961586,0.723955416,0.7006376212,1.344426378,,,,
48940,"Wilmington, OH","Wilmington, OH Micro Area",0.81,17.50,14.70,44.16,86.20,13.50,73.46,5.91,22.00,0.01,7.16,0.0659,14.6,81.6254772,0.25,0.969045487,1.111029642,0.6422112669,0.828950919,,,,
48980,"Wilson, NC","Wilson, NC Micro Area",0.79,18.80,20.60,45.57,89.10,18.84,8.86,58.03,15.90,0.12,22.40,0.0838,20.8,403.246068,0.02,1.016584886,0.826056021,0.6110799678,2.043194467,,,,
49020,"Winchester, VA-WV","Winchester, VA-WV Metro Area",0.81,25.90,8.90,42.02,87.70,13.50,23.77,49.98,16.73,0.04,14.30,0.0543,8.160824443,163.6500644,0.34,0.976253232,0.912370051,0.8088757795,1.732891839,,,,
49080,"Winnemucca, NV","Winnemucca, NV Micro Area",0.76,15.20,9.10,36.49,84.00,12.76,5.25,91.67,14.50,0.10,15.65,0.0775,8.8,326.7692837,1.00,0.945365814,1.693747011,0.8414121020,0.733977857,,,,
49100,"Winona, MN","Winona, MN Micro Area",0.93,29.60,14.50,43.77,80.30,15.63,9.88,20.79,9.10,0.06,17.86,0.0567,10.3,95.104566,0.15,0.993570762,0.588178368,0.7702238734,0.920662997,,,,
49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area",0.61,26.30,17.30,47.65,86.40,15.54,10.23,63.95,16.59,0.08,15.18,0.0850,14.61047709,407.9049737,0.02,0.990896809,0.903156237,0.6919534441,1.522003920,,,,
49220,"Wisconsin Rapids-Marshfield, WI","Wisconsin Rapids-Marshfield, WI Micro Area",0.84,21.10,11.10,42.98,87.60,11.19,6.44,25.10,11.20,0.07,18.18,0.0567,10.1,32.69398431,0.15,0.996216407,0.881296205,0.8191518125,1.459762775,,,,
49260,"Woodward, OK","Woodward, OK Micro Area",0.77,19.90,11.70,43.65,81.80,11.20,16.18,58.03,15.20,0.36,53.20,0.0430,13.4,233.0088128,0.75,0.953766467,0.959458083,0.6128975924,NA,,,,
49300,"Wooster, OH","Wooster, OH Micro Area",0.77,21.00,13.00,42.03,86.40,13.80,70.54,16.92,11.70,0.04,14.69,0.0427,12,117.5675551,0.51,0.952200884,0.823520163,1.1424813300,1.698373345,,,,
49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area",0.82,34.00,11.10,45.11,88.30,16.55,38.71,56.45,11.94,0.08,9.74,0.0695,9.083960529,382.4138733,0.01,0.969725425,0.851565990,0.7320278444,1.419879226,,,,
49420,"Yakima, WA","Yakima, WA Metro Area",0.67,15.90,19.00,44.35,86.00,21.08,3.95,69.19,22.00,0.09,10.42,0.0835,9.5,272.8297226,0.00,0.977537568,0.895837964,0.7323380513,1.845266079,,,,
49460,"Yankton, SD","Yankton, SD Micro Area",0.89,27.50,13.10,49.57,83.40,11.91,10.57,4.08,11.40,0.20,18.96,0.0286,11.4,290.237467,0.11,1.02758152,0.572347663,0.6339322811,1.380956969,,,,
49620,"York-Hanover, PA","York-Hanover, PA Metro Area",0.63,23.70,10.30,41.56,86.80,13.28,16.75,45.76,12.80,0.07,56.40,0.0624,10.2,219.8683509,0.05,0.969141731,0.809659830,0.7338970966,1.525846976,,,,
49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",0.54,21.30,16.70,45.32,88.60,13.07,34.46,16.92,16.54,0.04,14.62,0.0762,15.51401188,250.4723935,0.07,0.961726559,0.746166370,0.8293796513,1.723859119,,,,
49700,"Yuba City, CA","Yuba City, CA Metro Area",0.51,17.00,17.50,44.03,83.50,22.83,6.62,53.59,20.42,0.12,7.36,0.1179,15.48787764,379.2648391,0.14,0.970639724,1.124676125,0.7571055639,1.158863111,,,,
49740,"Yuma, AZ","Yuma, AZ Metro Area",0.65,14.30,19.70,44.43,82.10,19.48,0.36,80.86,22.60,0.23,9.89,0.1246,16.1,330.4458947,0.17,0.9386576,1.119095609,0.8800619549,2.101264272,,,,
49780,"Zanesville, OH","Zanesville, OH Micro Area",0.77,15.70,16.60,43.81,84.60,13.62,70.54,33.57,15.70,0.02,19.08,0.0758,15.5,183.3013096,0.10,0.941134627,0.948558265,1.5358360160,1.467475711,,,,
49820,"Zapata, TX","Zapata, TX Micro Area",0.78,11.40,34.10,53.08,86.70,23.03,2.14,48.29,27.50,0.02,20.04,0.1264,10.8,96.04170954,0.07,1.01284588,NA,1.1068814850,NA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
